,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1675,1,52,India (Women),Priya Punia,Megan Schutt,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,556599,-108.00,39.50,1,0,,41,INSWINGER,113,BACK FOOT PUNCH,0,0,1,0,1,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,556600,-10.50,50.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,0,1,0,Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,556601,23.50,97.50,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,3,0,1,0,Off stump,Full Length,0,0,0,0,0,0,0,0
3,4,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,556602,19.50,35.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,4,0,1,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
4,5,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,556603,197.50,55.50,4,0,,42,OUTSWINGER,36,CUT SHOT,0,0,5,0,5,0,Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,556604,30.00,58.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,6,0,5,0,Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1675,1,52,India (Women),Priya Punia,Kim Garth,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,556605,30.00,58.00,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,1,1,5,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,1675,1,52,India (Women),Priya Punia,Kim Garth,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,556606,30.00,58.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,1,5,0,Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1675,1,52,India (Women),Priya Punia,Kim Garth,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,556607,30.00,58.00,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,3,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1675,1,52,India (Women),Priya Punia,Kim Garth,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,556608,30.00,58.00,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,4,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1675,1,52,India (Women),Priya Punia,Kim Garth,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,556609,-111.00,48.50,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
11,6,1675,1,52,India (Women),Priya Punia,Kim Garth,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,556610,26.00,129.00,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,6,1,5,0,Off stump,Good Length,0,0,0,0,0,0,0,0
12,1,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,1,1,0,556611,-32.50,236.50,4,0,,42,OUTSWINGER,47,FRONTFOOT ON DRIVE,0,0,1,2,9,0,Leg stump,Full Length,1,0,0,0,0,0,0,0
13,2,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,556612,82.00,102.50,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,2,2,9,0,Off stump,Full Length,0,0,0,0,0,0,0,0
14,3,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,556613,82.00,102.50,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,3,2,9,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
15,4,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,556614,26.00,131.00,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,4,2,9,0,Middle stump,Full Length,0,0,0,0,0,0,0,0
16,5,1675,1,52,India (Women),Smriti Mandhana,Megan Schutt,,3,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.5,1,1,0,556615,2.50,-24.00,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,5,2,9,1,Wide outside Off stump,Good Length,1,0,0,0,0,0,0,0
17,6,1675,1,52,India (Women),Harleen Deol,Megan Schutt,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,556616,-93.00,-16.00,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,6,2,9,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
18,1,1675,1,52,India (Women),Priya Punia,Kim Garth,,4,1,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,3.1,1,1,1,556617,-93.00,-16.00,1,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,1,3,10,1,Outside Off stump,Good Length,3,0,0,0,0,0,0,0
19,2,1675,1,52,India (Women),Harleen Deol,Kim Garth,,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,556618,-39.50,-131.00,2,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,3,12,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
20,3,1675,1,52,India (Women),Harleen Deol,Kim Garth,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,556619,-39.50,-131.00,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,3,3,12,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
21,4,1675,1,52,India (Women),Harleen Deol,Kim Garth,,4,4,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,3.4,1,1,1,556620,-39.50,-131.00,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,4,3,13,1,Off stump,Good Length,0,0,0,0,0,0,0,0
22,5,1675,1,52,India (Women),Priya Punia,Kim Garth,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,556621,-39.50,-131.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,5,3,13,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
23,6,1675,1,52,India (Women),Priya Punia,Kim Garth,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,556622,-90.50,50.00,0,0,,42,OUTSWINGER,77,STEP DOWN DEFENCE,0,0,6,3,13,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
24,1,1675,1,52,India (Women),Harleen Deol,Megan Schutt,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,556623,-29.00,7.50,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,1,4,13,1,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
25,2,1675,1,52,India (Women),Harleen Deol,Megan Schutt,,5,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,4.2,1,1,1,556624,-29.00,7.50,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,2,4,14,1,Leg stump,Full Length,0,0,0,0,0,0,0,0
26,3,1675,1,52,India (Women),Harleen Deol,Megan Schutt,,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,556625,123.50,23.00,1,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,3,4,15,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
27,4,1675,1,52,India (Women),Priya Punia,Megan Schutt,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,556626,123.50,23.00,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,4,4,15,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
