,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1602,1,52,India (Women),Shafali Verma,Kabita Kunwar,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,494501,114.00,22.50,1,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,1,0,1,0,Off stump,Full Length,1,0,0,0,0,0,0,0
1,2,1602,1,52,India (Women),D Hemalatha,Kabita Kunwar,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,494502,114.00,22.50,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,2,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1602,1,52,India (Women),D Hemalatha,Kabita Kunwar,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,494504,-164.50,9.00,1,0,,42,OUTSWINGER,59,FRONTFOOT SQUARE DRIVE,0,0,3,0,2,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1602,1,52,India (Women),Shafali Verma,Kabita Kunwar,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,494506,-182.00,-62.00,4,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,4,0,6,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
4,5,1602,1,52,India (Women),Shafali Verma,Kabita Kunwar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,494508,-182.00,-62.00,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1602,1,52,India (Women),Shafali Verma,Kabita Kunwar,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,494510,147.00,177.50,4,0,,38,STRAIGHT BALL,47,FRONTFOOT ON DRIVE,0,0,6,0,10,0,Outside Off stump,Full Toss,0,0,0,0,0,0,0,0
6,1,1602,1,52,India (Women),D Hemalatha,Sabnam Rai,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,494512,-82.50,1.50,0,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,1,1,10,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
7,2,1602,1,52,India (Women),D Hemalatha,Sabnam Rai,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,494514,-78.50,35.50,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,1,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1602,1,52,India (Women),D Hemalatha,Sabnam Rai,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,494516,85.50,-21.00,0,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,3,1,10,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,1602,1,52,India (Women),D Hemalatha,Sabnam Rai,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,494518,-86.00,-10.50,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,4,1,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
