,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1501,1,52,India (Women),Shafali Verma,Masabata Klaas,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,479944,32.50,115.50,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1501,1,52,India (Women),Shafali Verma,Masabata Klaas,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,479945,133.50,-39.50,1,0,,41,INSWINGER,27,FORWARD PUSH,0,0,2,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,479946,-97.00,37.50,1,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,3,0,2,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
3,4,1501,1,52,India (Women),Shafali Verma,Masabata Klaas,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,479947,132.00,-29.00,1,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,4,0,3,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,479948,50.00,37.50,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,5,0,3,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
5,6,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,479949,50.00,37.50,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,6,0,3,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1501,1,52,India (Women),Shafali Verma,Annerie Dercksen,,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,479950,157.00,61.00,2,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,1,1,5,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
7,2,1501,1,52,India (Women),Shafali Verma,Annerie Dercksen,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,479951,157.00,61.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,1,5,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
8,3,1501,1,52,India (Women),Shafali Verma,Annerie Dercksen,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,479952,157.00,61.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1501,1,52,India (Women),Shafali Verma,Annerie Dercksen,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,479953,157.00,61.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1501,1,52,India (Women),Shafali Verma,Annerie Dercksen,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,479954,-69.00,46.00,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,1,5,0,Outside Off stump,Full Toss,0,0,0,0,0,0,0,0
11,6,1501,1,52,India (Women),Shafali Verma,Annerie Dercksen,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,479955,-73.00,-26.50,0,0,,38,STRAIGHT BALL,44,GLIDE,0,0,6,1,5,0,Outside Off stump,Short Length,0,0,0,0,0,0,0,0
12,1,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,479956,-73.00,-26.50,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,2,5,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
13,2,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,479957,-63.50,42.50,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,2,2,5,0,Outside Leg stump,Full Length,0,0,0,0,0,0,0,0
14,3,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,479958,31.50,123.00,0,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,3,2,5,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
15,4,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,479959,52.50,102.00,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,4,2,5,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
16,5,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,479960,52.50,102.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,5,2,5,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
17,6,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,479961,52.50,102.00,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,6,2,5,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
18,1,1501,1,52,India (Women),Shafali Verma,Annerie Dercksen,,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,479962,-67.00,91.50,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,1,3,6,0,Outside Off stump,Full Toss,1,0,0,0,0,0,0,0
19,2,1501,1,52,India (Women),Smriti Mandhana,Annerie Dercksen,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,479963,-57.50,46.00,0,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,2,3,6,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
20,3,1501,1,52,India (Women),Smriti Mandhana,Annerie Dercksen,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,479964,54.00,97.50,0,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,3,3,6,0,Off stump,Full Toss,0,0,0,0,0,0,0,0
21,4,1501,1,52,India (Women),Smriti Mandhana,Annerie Dercksen,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,479965,86.00,31.50,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,4,3,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
22,5,1501,1,52,India (Women),Smriti Mandhana,Annerie Dercksen,,4,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,479966,-147.00,26.00,2,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,5,3,8,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
23,6,1501,1,52,India (Women),Smriti Mandhana,Annerie Dercksen,,4,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,479967,-18.00,172.50,1,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,6,3,9,0,Off stump,Good Length,0,0,0,0,0,0,0,0
24,1,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,479968,87.50,23.50,0,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,1,4,9,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
25,2,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,479969,60.00,104.50,0,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,2,4,9,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
26,3,1501,1,52,India (Women),Smriti Mandhana,Masabata Klaas,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,479970,68.50,43.00,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,3,4,9,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
