,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1732,1,52,India (Women),Smriti Mandhana,Chinelle Henry,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,566073,31.50,36.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1732,1,52,India (Women),Smriti Mandhana,Chinelle Henry,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,566074,-7.50,79.00,0,0,,,Knuckleball,77,STEP DOWN DEFENCE,0,0,2,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1732,1,52,India (Women),Smriti Mandhana,Chinelle Henry,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,566075,-7.50,79.00,0,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,3,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1732,1,52,India (Women),Smriti Mandhana,Chinelle Henry,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,566076,-59.50,-116.00,1,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,4,0,1,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
4,5,1732,1,52,India (Women),Uma Chetry,Chinelle Henry,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,566077,-93.00,51.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,0,1,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
5,6,1732,1,52,India (Women),Uma Chetry,Chinelle Henry,,1,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.6,1,1,0,566078,-93.00,53.50,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,6,0,1,1,Leg stump,Full Length,1,0,0,0,0,0,0,0
6,1,1732,1,52,India (Women),Smriti Mandhana,Deandra Dottin,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,566079,45.00,117.00,0,0,,,Knuckleball,65,FRONT FOOT DRIVE,0,0,1,1,1,1,Outside Off stump,Full Length,2,0,0,0,0,0,0,0
7,2,1732,1,52,India (Women),Smriti Mandhana,Deandra Dottin,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,566080,-89.50,44.50,1,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,2,1,2,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1732,1,52,India (Women),Jemimah Rodrigues,Deandra Dottin,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,566081,162.00,16.50,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,3,1,3,1,Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1732,1,52,India (Women),Smriti Mandhana,Deandra Dottin,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,566082,198.00,34.50,4,0,,,Knuckleball,16,BACKFOOT SQUARE DRIVE,0,0,4,1,7,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1732,1,52,India (Women),Smriti Mandhana,Deandra Dottin,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,566083,81.00,-3.00,0,0,,,Knuckleball,35,LATE CUT,0,0,5,1,7,1,Leg stump,Good Length,0,0,0,0,0,0,0,0
11,6,1732,1,52,India (Women),Smriti Mandhana,Deandra Dottin,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,566084,81.00,-3.00,0,0,,,Knuckleball,106,BACKFOOT PULL SHOT,0,0,6,1,7,1,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
