,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1504,1,54,South Africa (Women),Laura Wolvaardt,Pooja Vastrakar,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,485226,69.50,-101.00,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,0,1,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
1,2,1504,1,54,South Africa (Women),Tazmin Brits,Pooja Vastrakar,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,485227,108.00,-75.00,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,2,0,2,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,1504,1,54,South Africa (Women),Laura Wolvaardt,Pooja Vastrakar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,485228,-63.50,48.00,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,3,0,2,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1504,1,54,South Africa (Women),Laura Wolvaardt,Pooja Vastrakar,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,485229,191.50,52.50,4,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,4,0,6,0,Outside Off stump,Short Length,0,0,0,0,0,0,0,0
4,5,1504,1,54,South Africa (Women),Laura Wolvaardt,Pooja Vastrakar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,485230,191.50,52.50,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,5,0,6,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,1504,1,54,South Africa (Women),Laura Wolvaardt,Pooja Vastrakar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,485231,-83.00,-8.50,0,0,,38,STRAIGHT BALL,59,FRONTFOOT SQUARE DRIVE,0,0,6,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1504,1,54,South Africa (Women),Tazmin Brits,Sajeevan Sajana,,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,485232,-154.50,42.00,2,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,1,1,8,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
7,2,1504,1,54,South Africa (Women),Tazmin Brits,Sajeevan Sajana,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,485233,-154.50,42.00,0,0,,25,OFF SPIN,50,BACKFOOT DEFENCE,0,0,2,1,8,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1504,1,54,South Africa (Women),Tazmin Brits,Sajeevan Sajana,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,485234,-192.50,84.00,4,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,3,1,12,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
9,4,1504,1,54,South Africa (Women),Tazmin Brits,Sajeevan Sajana,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,485235,144.50,59.00,1,0,,25,OFF SPIN,58,BACKFOOT PULL SHOT,0,0,4,1,13,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
10,5,1504,1,54,South Africa (Women),Laura Wolvaardt,Sajeevan Sajana,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,485236,-32.00,14.50,0,0,,25,OFF SPIN,58,BACKFOOT PULL SHOT,0,0,5,1,13,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
11,6,1504,1,54,South Africa (Women),Laura Wolvaardt,Sajeevan Sajana,,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.6,1,1,0,485237,-199.50,26.50,4,0,,25,OFF SPIN,15,LOFTED COVER DRIVE,0,0,6,1,17,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
12,1,1504,1,54,South Africa (Women),Tazmin Brits,Arundhati Reddy,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,485238,-199.50,26.50,0,0,,41,INSWINGER,54,LEG GLANCE,0,0,1,2,17,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0
13,2,1504,1,54,South Africa (Women),Tazmin Brits,Arundhati Reddy,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,485239,-199.50,26.50,0,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,2,2,17,0,Off stump,Good Length,0,0,0,0,0,0,0,0
14,3,1504,1,54,South Africa (Women),Tazmin Brits,Arundhati Reddy,,3,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,485240,162.00,67.50,2,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,3,2,19,0,Middle stump,Full Length,0,0,0,0,0,0,0,0
15,4,1504,1,54,South Africa (Women),Tazmin Brits,Arundhati Reddy,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,485241,-62.00,50.50,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,4,2,19,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
16,5,1504,1,54,South Africa (Women),Tazmin Brits,Arundhati Reddy,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,485242,-6.00,55.00,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,2,19,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
17,6,1504,1,54,South Africa (Women),Tazmin Brits,Arundhati Reddy,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,485243,-52.50,61.00,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,6,2,19,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
