matchID,innings,homeScore,awayScore,totalruns,bbbTimestamp,playType_id,playType_outcome,curr_bat_id,curr_bat_name,curr_bat_team,curr_bat_runs,curr_bat_runs,curr_bat_bf,curr_bat_fours,curr_bat_runs,curr_bat_runs,curr_bat_sixes,curr_non_bat_id,curr_non_bat_name,curr_non_bat_team,curr_non_bat_runs,curr_non_bat_runs,curr_non_bat_bf,curr_non_bat_fours,curr_non_bat_runs,curr_non_bat_runs,curr_non_bat_sixes,curr_bowl_id,curr_bowl_name,curr_bowl_team,curr_bowl_maidens,curr_bowl_balls,curr_bowl_wickets,curr_bowl_overs,curr_bowl_conceded,curr_non_bowl_id,curr_non_bowl_name,curr_non_bowl_team,curr_non_bowl_maidens,curr_non_bowl_balls,curr_non_bowl_wickets,curr_non_bowl_overs,curr_non_bowl_conceded,over_ball,over_complete,over_maiden,over_noBall,over_wide,over_legByes,over_byes,over_number,over_runs,over_wickets,over_unique,inns_runRate,inns_byes,inns_balls,inns_noBalls,inns_wickets,inns_legByes,inns_target,inns_session,inns_day,inns_fallOfWickets,inns_trailBy,inns_leadBy,inns_remainingOvers,inns_totalRuns,inns_wides,inns_runs,is_dismissal,is_bowled,dismissal_isKeeper,dismissal_type,dismissal_fielder_id,dismissal_fielder_name,dismissal_minutes,match_date,match_year
1426557,1,121/3,0,0,1734233052000,2,no run,267192,Steven Smith,Australia,31,0,89,2,31,0,0,530011,Travis Head,Australia,30,0,45,3,30,0,0,625383,Jasprit Bumrah,India,6,102,2,17.0,39,1176959,Akash Deep,India,5,88,0,14.4,29,6,True,0,0,0,0,0,48,5,0,47.06,2.52,0,288,0,3,0,0,2,2,0,0,0,0.0,0,0,121,False,False,,,,,0,2024-12-16,2024
1426557,1,123/3,0,2,1734233154000,1,run,530011,Travis Head,Australia,32,2,46,3,32,2,0,267192,Steven Smith,Australia,31,0,89,2,31,0,0,234675,Ravindra Jadeja,India,0,1,0,0.1,2,625383,Jasprit Bumrah,India,6,102,2,17.0,39,1,False,0,0,0,0,0,49,6,0,48.01,2.55,0,289,0,3,0,0,2,2,0,0,0,0.0,2,0,123,False,False,,,,,0,2024-12-16,2024
1426557,1,123/3,0,0,1734233182000,2,no run,530011,Travis Head,Australia,32,0,47,3,32,0,0,267192,Steven Smith,Australia,31,0,89,2,31,0,0,234675,Ravindra Jadeja,India,0,2,0,0.2,2,625383,Jasprit Bumrah,India,6,102,2,17.0,39,2,False,0,0,0,0,0,49,6,0,48.02,2.54,0,290,0,3,0,0,2,2,0,0,0,0.0,0,0,123,False,False,,,,,0,2024-12-16,2024
1426557,1,123/3,0,0,1734233197000,2,no run,530011,Travis Head,Australia,32,0,48,3,32,0,0,267192,Steven Smith,Australia,31,0,89,2,31,0,0,234675,Ravindra Jadeja,India,0,3,0,0.3,2,625383,Jasprit Bumrah,India,6,102,2,17.0,39,3,False,0,0,0,0,0,49,6,0,48.03,2.53,0,291,0,3,0,0,2,2,0,0,0,0.0,0,0,123,False,False,,,,,0,2024-12-16,2024
1426557,1,123/3,0,0,1734233212000,2,no run,530011,Travis Head,Australia,32,0,49,3,32,0,0,267192,Steven Smith,Australia,31,0,89,2,31,0,0,234675,Ravindra Jadeja,India,0,4,0,0.4,2,625383,Jasprit Bumrah,India,6,102,2,17.0,39,4,False,0,0,0,0,0,49,6,0,48.04,2.52,0,292,0,3,0,0,2,2,0,0,0,0.0,0,0,123,False,False,,,,,0,2024-12-16,2024
1426557,1,127/3,0,4,1734233232000,3,four,530011,Travis Head,Australia,36,4,50,4,36,4,0,267192,Steven Smith,Australia,31,0,89,2,31,0,0,234675,Ravindra Jadeja,India,0,5,0,0.5,6,625383,Jasprit Bumrah,India,6,102,2,17.0,39,5,False,0,0,0,0,0,49,6,0,48.05,2.6,0,293,0,3,0,0,2,2,0,0,0,0.0,4,0,127,False,False,,,,,0,2024-12-16,2024
1426557,1,127/3,0,0,1734233268000,2,no run,530011,Travis Head,Australia,36,0,51,4,36,0,0,267192,Steven Smith,Australia,31,0,89,2,31,0,0,234675,Ravindra Jadeja,India,0,6,0,1.0,6,625383,Jasprit Bumrah,India,6,102,2,17.0,39,6,True,0,0,0,0,0,49,6,0,48.06,2.59,0,294,0,3,0,0,2,2,0,0,0,0.0,0,0,127,False,False,,,,,0,2024-12-16,2024
1426557,1,127/3,0,0,1734233342000,2,no run,267192,Steven Smith,Australia,31,0,90,2,31,0,0,530011,Travis Head,Australia,36,0,51,4,36,0,0,1176959,Akash Deep,India,5,89,0,14.5,29,234675,Ravindra Jadeja,India,0,6,0,1.0,6,1,False,0,0,0,0,0,50,4,0,49.01,2.58,0,295,0,3,0,0,2,2,0,0,0,0.0,0,0,127,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,4,1734233393000,3,four,267192,Steven Smith,Australia,35,4,91,3,35,4,0,530011,Travis Head,Australia,36,0,51,4,36,0,0,1176959,Akash Deep,India,5,90,0,15.0,33,234675,Ravindra Jadeja,India,0,6,0,1.0,6,2,False,0,0,0,0,0,50,4,0,49.02,2.65,0,296,0,3,0,0,2,2,0,0,0,0.0,4,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,0,1734233466000,2,no run,267192,Steven Smith,Australia,35,0,92,3,35,0,0,530011,Travis Head,Australia,36,0,51,4,36,0,0,1176959,Akash Deep,India,5,91,0,15.1,33,234675,Ravindra Jadeja,India,0,6,0,1.0,6,3,False,0,0,0,0,0,50,4,0,49.03,2.64,0,297,0,3,0,0,2,2,0,0,0,0.0,0,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,0,1734233502000,2,no run,267192,Steven Smith,Australia,35,0,93,3,35,0,0,530011,Travis Head,Australia,36,0,51,4,36,0,0,1176959,Akash Deep,India,5,92,0,15.2,33,234675,Ravindra Jadeja,India,0,6,0,1.0,6,4,False,0,0,0,0,0,50,4,0,49.04,2.63,0,298,0,3,0,0,2,2,0,0,0,0.0,0,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,0,1734233595000,2,no run,267192,Steven Smith,Australia,35,0,94,3,35,0,0,530011,Travis Head,Australia,36,0,51,4,36,0,0,1176959,Akash Deep,India,5,93,0,15.3,33,234675,Ravindra Jadeja,India,0,6,0,1.0,6,5,False,0,0,0,0,0,50,4,0,49.05,2.62,0,299,0,3,0,0,2,2,0,0,0,0.0,0,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,0,1734233650000,2,no run,267192,Steven Smith,Australia,35,0,95,3,35,0,0,530011,Travis Head,Australia,36,0,51,4,36,0,0,1176959,Akash Deep,India,5,94,0,15.4,33,234675,Ravindra Jadeja,India,0,6,0,1.0,6,6,True,0,0,0,0,0,50,4,0,49.06,2.62,0,300,0,3,0,0,2,2,0,0,0,0.0,0,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,0,1734233705000,2,no run,530011,Travis Head,Australia,36,0,52,4,36,0,0,267192,Steven Smith,Australia,35,0,95,3,35,0,0,234675,Ravindra Jadeja,India,0,7,0,1.1,6,1176959,Akash Deep,India,5,94,0,15.4,33,1,False,1,0,0,0,0,51,1,0,50.01,2.61,0,301,0,3,0,0,2,2,0,0,0,0.0,0,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,0,1734233719000,2,no run,530011,Travis Head,Australia,36,0,53,4,36,0,0,267192,Steven Smith,Australia,35,0,95,3,35,0,0,234675,Ravindra Jadeja,India,0,8,0,1.2,6,1176959,Akash Deep,India,5,94,0,15.4,33,2,False,1,0,0,0,0,51,1,0,50.02,2.6,0,302,0,3,0,0,2,2,0,0,0,0.0,0,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,131/3,0,0,1734233737000,2,no run,530011,Travis Head,Australia,36,0,54,4,36,0,0,267192,Steven Smith,Australia,35,0,95,3,35,0,0,234675,Ravindra Jadeja,India,0,9,0,1.3,6,1176959,Akash Deep,India,5,94,0,15.4,33,3,False,1,0,0,0,0,51,1,0,50.03,2.59,0,303,0,3,0,0,2,2,0,0,0,0.0,0,0,131,False,False,,,,,0,2024-12-16,2024
1426557,1,132/3,0,1,1734233766000,8,leg bye,530011,Travis Head,Australia,36,0,55,4,36,0,0,267192,Steven Smith,Australia,35,0,95,3,35,0,0,234675,Ravindra Jadeja,India,0,10,0,1.4,6,1176959,Akash Deep,India,5,94,0,15.4,33,4,False,1,0,0,1,0,51,1,0,50.04,2.6,0,304,0,3,1,0,2,2,0,0,0,0.0,1,0,132,False,False,,,,,0,2024-12-16,2024
1426557,1,132/3,0,0,1734233805000,2,no run,267192,Steven Smith,Australia,35,0,96,3,35,0,0,530011,Travis Head,Australia,36,0,55,4,36,0,0,234675,Ravindra Jadeja,India,0,11,0,1.5,6,1176959,Akash Deep,India,5,94,0,15.4,33,5,False,1,0,0,0,0,51,1,0,50.05,2.59,0,305,0,3,0,0,2,2,0,0,0,0.0,0,0,132,False,False,,,,,0,2024-12-16,2024
1426557,1,132/3,0,0,1734233818000,2,no run,267192,Steven Smith,Australia,35,0,97,3,35,0,0,530011,Travis Head,Australia,36,0,55,4,36,0,0,234675,Ravindra Jadeja,India,1,12,0,2.0,6,1176959,Akash Deep,India,5,94,0,15.4,33,6,True,1,0,0,0,0,51,1,0,50.06,2.58,0,306,0,3,0,0,2,2,0,0,0,0.0,0,0,132,False,False,,,,,0,2024-12-16,2024
1426557,1,133/3,0,1,1734233881000,1,run,530011,Travis Head,Australia,37,1,56,4,37,1,0,267192,Steven Smith,Australia,35,0,97,3,35,0,0,1176959,Akash Deep,India,5,95,0,15.5,34,234675,Ravindra Jadeja,India,1,12,0,2.0,6,1,False,0,0,0,0,0,52,5,0,51.01,2.59,0,307,0,3,0,0,2,2,0,0,0,0.0,1,0,133,False,False,,,,,0,2024-12-16,2024
1426557,1,136/3,0,3,1734233932000,1,run,267192,Steven Smith,Australia,38,3,98,3,38,3,0,530011,Travis Head,Australia,37,0,56,4,37,0,0,1176959,Akash Deep,India,5,96,0,16.0,37,234675,Ravindra Jadeja,India,1,12,0,2.0,6,2,False,0,0,0,0,0,52,5,0,51.02,2.64,0,308,0,3,0,0,2,2,0,0,0,0.0,3,0,136,False,False,,,,,0,2024-12-16,2024
1426557,1,136/3,0,0,1734233971000,2,no run,530011,Travis Head,Australia,37,0,57,4,37,0,0,267192,Steven Smith,Australia,38,0,98,3,38,0,0,1176959,Akash Deep,India,5,97,0,16.1,37,234675,Ravindra Jadeja,India,1,12,0,2.0,6,3,False,0,0,0,0,0,52,5,0,51.03,2.64,0,309,0,3,0,0,2,2,0,0,0,0.0,0,0,136,False,False,,,,,0,2024-12-16,2024
1426557,1,137/3,0,1,1734234011000,1,run,530011,Travis Head,Australia,38,1,58,4,38,1,0,267192,Steven Smith,Australia,38,0,98,3,38,0,0,1176959,Akash Deep,India,5,98,0,16.2,38,234675,Ravindra Jadeja,India,1,12,0,2.0,6,4,False,0,0,0,0,0,52,5,0,51.04,2.65,0,310,0,3,0,0,2,2,0,0,0,0.0,1,0,137,False,False,,,,,0,2024-12-16,2024
1426557,1,137/3,0,0,1734234058000,2,no run,267192,Steven Smith,Australia,38,0,99,3,38,0,0,530011,Travis Head,Australia,38,0,58,4,38,0,0,1176959,Akash Deep,India,5,99,0,16.3,38,234675,Ravindra Jadeja,India,1,12,0,2.0,6,5,False,0,0,0,0,0,52,5,0,51.05,2.64,0,311,0,3,0,0,2,2,0,0,0,0.0,0,0,137,False,False,,,,,0,2024-12-16,2024
1426557,1,137/3,0,0,1734234093000,2,no run,267192,Steven Smith,Australia,38,0,100,3,38,0,0,530011,Travis Head,Australia,38,0,58,4,38,0,0,1176959,Akash Deep,India,5,100,0,16.4,38,234675,Ravindra Jadeja,India,1,12,0,2.0,6,6,True,0,0,0,0,0,52,5,0,51.06,2.63,0,312,0,3,0,0,2,2,0,0,0,0.0,0,0,137,False,False,,,,,0,2024-12-16,2024
1426557,1,137/3,0,0,1734234170000,2,no run,530011,Travis Head,Australia,38,0,59,4,38,0,0,267192,Steven Smith,Australia,38,0,100,3,38,0,0,234675,Ravindra Jadeja,India,1,13,0,2.1,6,1176959,Akash Deep,India,5,100,0,16.4,38,1,False,0,0,0,0,0,53,2,0,52.01,2.62,0,313,0,3,0,0,2,2,0,0,0,0.0,0,0,137,False,False,,,,,0,2024-12-16,2024
1426557,1,137/3,0,0,1734234185000,2,no run,530011,Travis Head,Australia,38,0,60,4,38,0,0,267192,Steven Smith,Australia,38,0,100,3,38,0,0,234675,Ravindra Jadeja,India,1,14,0,2.2,6,1176959,Akash Deep,India,5,100,0,16.4,38,2,False,0,0,0,0,0,53,2,0,52.02,2.61,0,314,0,3,0,0,2,2,0,0,0,0.0,0,0,137,False,False,,,,,0,2024-12-16,2024
1426557,1,137/3,0,0,1734234199000,2,no run,530011,Travis Head,Australia,38,0,61,4,38,0,0,267192,Steven Smith,Australia,38,0,100,3,38,0,0,234675,Ravindra Jadeja,India,1,15,0,2.3,6,1176959,Akash Deep,India,5,100,0,16.4,38,3,False,0,0,0,0,0,53,2,0,52.03,2.6,0,315,0,3,0,0,2,2,0,0,0,0.0,0,0,137,False,False,,,,,0,2024-12-16,2024
1426557,1,137/3,0,0,1734234216000,2,no run,530011,Travis Head,Australia,38,0,62,4,38,0,0,267192,Steven Smith,Australia,38,0,100,3,38,0,0,234675,Ravindra Jadeja,India,1,16,0,2.4,6,1176959,Akash Deep,India,5,100,0,16.4,38,4,False,0,0,0,0,0,53,2,0,52.04,2.6,0,316,0,3,0,0,2,2,0,0,0,0.0,0,0,137,False,False,,,,,0,2024-12-16,2024
1426557,1,138/3,0,1,1734234229000,1,run,530011,Travis Head,Australia,39,1,63,4,39,1,0,267192,Steven Smith,Australia,38,0,100,3,38,0,0,234675,Ravindra Jadeja,India,1,17,0,2.5,7,1176959,Akash Deep,India,5,100,0,16.4,38,5,False,0,0,0,0,0,53,2,0,52.05,2.61,0,317,0,3,0,0,2,2,0,0,0,0.0,1,0,138,False,False,,,,,0,2024-12-16,2024
1426557,1,139/3,0,1,1734234253000,5,no ball,267192,Steven Smith,Australia,38,0,101,3,38,0,0,530011,Travis Head,Australia,39,0,63,4,39,0,0,234675,Ravindra Jadeja,India,1,17,0,2.5,8,1176959,Akash Deep,India,5,100,0,16.4,38,6,False,0,1,0,0,0,53,2,0,52.06,2.63,0,317,1,3,0,0,2,2,0,0,0,0.0,1,0,139,False,False,,,,,0,2024-12-16,2024
1426557,1,139/3,0,0,1734234291000,2,no run,267192,Steven Smith,Australia,38,0,102,3,38,0,0,530011,Travis Head,Australia,39,0,63,4,39,0,0,234675,Ravindra Jadeja,India,1,18,0,3.0,8,1176959,Akash Deep,India,5,100,0,16.4,38,7,True,0,0,0,0,0,53,2,0,52.07,2.62,0,318,0,3,0,0,2,2,0,0,0,0.0,0,0,139,False,False,,,,,0,2024-12-16,2024
1426557,1,139/3,0,0,1734234367000,2,no run,530011,Travis Head,Australia,39,0,64,4,39,0,0,267192,Steven Smith,Australia,38,0,102,3,38,0,0,1176959,Akash Deep,India,5,101,0,16.5,38,234675,Ravindra Jadeja,India,1,18,0,3.0,8,1,False,0,0,0,0,0,54,5,0,53.01,2.61,0,319,0,3,0,0,2,2,0,0,0,0.0,0,0,139,False,False,,,,,0,2024-12-16,2024
1426557,1,140/3,0,1,1734234406000,1,run,530011,Travis Head,Australia,40,1,65,4,40,1,0,267192,Steven Smith,Australia,38,0,102,3,38,0,0,1176959,Akash Deep,India,5,102,0,17.0,39,234675,Ravindra Jadeja,India,1,18,0,3.0,8,2,False,0,0,0,0,0,54,5,0,53.02,2.62,0,320,0,3,0,0,2,2,0,0,0,0.0,1,0,140,False,False,,,,,0,2024-12-16,2024
1426557,1,140/3,0,0,1734234486000,2,no run,267192,Steven Smith,Australia,38,0,103,3,38,0,0,530011,Travis Head,Australia,40,0,65,4,40,0,0,1176959,Akash Deep,India,5,103,0,17.1,39,234675,Ravindra Jadeja,India,1,18,0,3.0,8,3,False,0,0,0,0,0,54,5,0,53.03,2.61,0,321,0,3,0,0,2,2,0,0,0,0.0,0,0,140,False,False,,,,,0,2024-12-16,2024
1426557,1,140/3,0,0,1734234517000,2,no run,267192,Steven Smith,Australia,38,0,104,3,38,0,0,530011,Travis Head,Australia,40,0,65,4,40,0,0,1176959,Akash Deep,India,5,104,0,17.2,39,234675,Ravindra Jadeja,India,1,18,0,3.0,8,4,False,0,0,0,0,0,54,5,0,53.04,2.6,0,322,0,3,0,0,2,2,0,0,0,0.0,0,0,140,False,False,,,,,0,2024-12-16,2024
1426557,1,140/3,0,0,1734234558000,2,no run,267192,Steven Smith,Australia,38,0,105,3,38,0,0,530011,Travis Head,Australia,40,0,65,4,40,0,0,1176959,Akash Deep,India,5,105,0,17.3,39,234675,Ravindra Jadeja,India,1,18,0,3.0,8,5,False,0,0,0,0,0,54,5,0,53.05,2.6,0,323,0,3,0,0,2,2,0,0,0,0.0,0,0,140,False,False,,,,,0,2024-12-16,2024
1426557,1,144/3,0,4,1734234607000,3,four,267192,Steven Smith,Australia,42,4,106,4,42,4,0,530011,Travis Head,Australia,40,0,65,4,40,0,0,1176959,Akash Deep,India,5,106,0,17.4,43,234675,Ravindra Jadeja,India,1,18,0,3.0,8,6,True,0,0,0,0,0,54,5,0,53.06,2.66,0,324,0,3,0,0,2,2,0,0,0,0.0,4,0,144,False,False,,,,,0,2024-12-16,2024
1426557,1,144/3,0,0,1734234726000,2,no run,530011,Travis Head,Australia,40,0,66,4,40,0,0,267192,Steven Smith,Australia,42,0,106,4,42,0,0,234675,Ravindra Jadeja,India,1,19,0,3.1,8,1176959,Akash Deep,India,5,106,0,17.4,43,1,False,0,0,0,0,0,55,9,0,54.01,2.65,0,325,0,3,0,0,2,2,0,0,0,0.0,0,0,144,False,False,,,,,0,2024-12-16,2024
1426557,1,148/3,0,4,1734234738000,3,four,530011,Travis Head,Australia,44,4,67,5,44,4,0,267192,Steven Smith,Australia,42,0,106,4,42,0,0,234675,Ravindra Jadeja,India,1,20,0,3.2,12,1176959,Akash Deep,India,5,106,0,17.4,43,2,False,0,0,0,0,0,55,9,0,54.02,2.72,0,326,0,3,0,0,2,2,0,0,0,0.0,4,0,148,False,False,,,,,0,2024-12-16,2024
1426557,1,152/3,0,4,1734234782000,3,four,530011,Travis Head,Australia,48,4,68,6,48,4,0,267192,Steven Smith,Australia,42,0,106,4,42,0,0,234675,Ravindra Jadeja,India,1,21,0,3.3,16,1176959,Akash Deep,India,5,106,0,17.4,43,3,False,0,0,0,0,0,55,9,0,54.03,2.78,0,327,0,3,0,0,2,2,0,0,0,0.0,4,0,152,False,False,,,,,0,2024-12-16,2024
1426557,1,152/3,0,0,1734234810000,2,no run,530011,Travis Head,Australia,48,0,69,6,48,0,0,267192,Steven Smith,Australia,42,0,106,4,42,0,0,234675,Ravindra Jadeja,India,1,22,0,3.4,16,1176959,Akash Deep,India,5,106,0,17.4,43,4,False,0,0,0,0,0,55,9,0,54.04,2.78,0,328,0,3,0,0,2,2,0,0,0,0.0,0,0,152,False,False,,,,,0,2024-12-16,2024
1426557,1,153/3,0,1,1734234823000,1,run,530011,Travis Head,Australia,49,1,70,6,49,1,0,267192,Steven Smith,Australia,42,0,106,4,42,0,0,234675,Ravindra Jadeja,India,1,23,0,3.5,17,1176959,Akash Deep,India,5,106,0,17.4,43,5,False,0,0,0,0,0,55,9,0,54.05,2.79,0,329,0,3,0,0,2,2,0,0,0,0.0,1,0,153,False,False,,,,,0,2024-12-16,2024
1426557,1,153/3,0,0,1734234865000,2,no run,267192,Steven Smith,Australia,42,0,107,4,42,0,0,530011,Travis Head,Australia,49,0,70,6,49,0,0,234675,Ravindra Jadeja,India,1,24,0,4.0,17,1176959,Akash Deep,India,5,106,0,17.4,43,6,True,0,0,0,0,0,55,9,0,54.06,2.78,0,330,0,3,0,0,2,2,0,0,0,0.0,0,0,153,False,False,,,,,0,2024-12-16,2024
1426557,1,155/3,0,2,1734234957000,1,run,530011,Travis Head,Australia,51,2,71,6,51,2,0,267192,Steven Smith,Australia,42,0,107,4,42,0,0,940973,Mohammed Siraj,India,4,63,0,10.3,30,234675,Ravindra Jadeja,India,1,24,0,4.0,17,1,False,0,0,0,0,0,56,5,0,55.01,2.8,0,331,0,3,0,0,2,2,0,0,0,0.0,2,0,155,False,False,,,,,0,2024-12-16,2024
1426557,1,155/3,0,0,1734234991000,2,no run,530011,Travis Head,Australia,51,0,72,6,51,0,0,267192,Steven Smith,Australia,42,0,107,4,42,0,0,940973,Mohammed Siraj,India,4,64,0,10.4,30,234675,Ravindra Jadeja,India,1,24,0,4.0,17,2,False,0,0,0,0,0,56,5,0,55.02,2.8,0,332,0,3,0,0,2,2,0,0,0,0.0,0,0,155,False,False,,,,,0,2024-12-16,2024
1426557,1,156/3,0,1,1734235032000,1,run,530011,Travis Head,Australia,52,1,73,6,52,1,0,267192,Steven Smith,Australia,42,0,107,4,42,0,0,940973,Mohammed Siraj,India,4,65,0,10.5,31,234675,Ravindra Jadeja,India,1,24,0,4.0,17,3,False,0,0,0,0,0,56,5,0,55.03,2.81,0,333,0,3,0,0,2,2,0,0,0,0.0,1,0,156,False,False,,,,,0,2024-12-16,2024
1426557,1,156/3,0,0,1734235079000,2,no run,267192,Steven Smith,Australia,42,0,108,4,42,0,0,530011,Travis Head,Australia,52,0,73,6,52,0,0,940973,Mohammed Siraj,India,4,66,0,11.0,31,234675,Ravindra Jadeja,India,1,24,0,4.0,17,4,False,0,0,0,0,0,56,5,0,55.04,2.8,0,334,0,3,0,0,2,2,0,0,0,0.0,0,0,156,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,2,1734235123000,1,run,267192,Steven Smith,Australia,44,2,109,4,44,2,0,530011,Travis Head,Australia,52,0,73,6,52,0,0,940973,Mohammed Siraj,India,4,67,0,11.1,33,234675,Ravindra Jadeja,India,1,24,0,4.0,17,5,False,0,0,0,0,0,56,5,0,55.05,2.82,0,335,0,3,0,0,2,2,0,0,0,0.0,2,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,0,1734235167000,2,no run,267192,Steven Smith,Australia,44,0,110,4,44,0,0,530011,Travis Head,Australia,52,0,73,6,52,0,0,940973,Mohammed Siraj,India,4,68,0,11.2,33,234675,Ravindra Jadeja,India,1,24,0,4.0,17,6,True,0,0,0,0,0,56,5,0,55.06,2.82,0,336,0,3,0,0,2,2,0,0,0,0.0,0,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,0,1734235433000,2,no run,530011,Travis Head,Australia,52,0,74,6,52,0,0,267192,Steven Smith,Australia,44,0,110,4,44,0,0,234675,Ravindra Jadeja,India,1,25,0,4.1,17,940973,Mohammed Siraj,India,4,68,0,11.2,33,1,False,1,0,0,0,0,57,0,0,56.01,2.81,0,337,0,3,0,0,2,2,0,0,0,0.0,0,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,0,1734235442000,2,no run,530011,Travis Head,Australia,52,0,75,6,52,0,0,267192,Steven Smith,Australia,44,0,110,4,44,0,0,234675,Ravindra Jadeja,India,1,26,0,4.2,17,940973,Mohammed Siraj,India,4,68,0,11.2,33,2,False,1,0,0,0,0,57,0,0,56.02,2.8,0,338,0,3,0,0,2,2,0,0,0,0.0,0,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,0,1734235457000,2,no run,530011,Travis Head,Australia,52,0,76,6,52,0,0,267192,Steven Smith,Australia,44,0,110,4,44,0,0,234675,Ravindra Jadeja,India,1,27,0,4.3,17,940973,Mohammed Siraj,India,4,68,0,11.2,33,3,False,1,0,0,0,0,57,0,0,56.03,2.79,0,339,0,3,0,0,2,2,0,0,0,0.0,0,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,0,1734235468000,2,no run,530011,Travis Head,Australia,52,0,77,6,52,0,0,267192,Steven Smith,Australia,44,0,110,4,44,0,0,234675,Ravindra Jadeja,India,1,28,0,4.4,17,940973,Mohammed Siraj,India,4,68,0,11.2,33,4,False,1,0,0,0,0,57,0,0,56.04,2.78,0,340,0,3,0,0,2,2,0,0,0,0.0,0,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,0,1734235483000,2,no run,530011,Travis Head,Australia,52,0,78,6,52,0,0,267192,Steven Smith,Australia,44,0,110,4,44,0,0,234675,Ravindra Jadeja,India,1,29,0,4.5,17,940973,Mohammed Siraj,India,4,68,0,11.2,33,5,False,1,0,0,0,0,57,0,0,56.05,2.78,0,341,0,3,0,0,2,2,0,0,0,0.0,0,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,158/3,0,0,1734235499000,2,no run,530011,Travis Head,Australia,52,0,79,6,52,0,0,267192,Steven Smith,Australia,44,0,110,4,44,0,0,234675,Ravindra Jadeja,India,2,30,0,5.0,17,940973,Mohammed Siraj,India,4,68,0,11.2,33,6,True,1,0,0,0,0,57,0,0,56.06,2.77,0,342,0,3,0,0,2,2,0,0,0,0.0,0,0,158,False,False,,,,,0,2024-12-16,2024
1426557,1,160/3,0,2,1734235574000,8,leg bye,267192,Steven Smith,Australia,44,0,111,4,44,0,0,530011,Travis Head,Australia,52,0,79,6,52,0,0,940973,Mohammed Siraj,India,4,69,0,11.3,33,234675,Ravindra Jadeja,India,2,30,0,5.0,17,1,False,0,0,0,2,0,58,4,0,57.01,2.79,0,343,0,3,2,0,2,2,0,0,0,0.0,2,0,160,False,False,,,,,0,2024-12-16,2024
1426557,1,160/3,0,0,1734235603000,2,no run,267192,Steven Smith,Australia,44,0,112,4,44,0,0,530011,Travis Head,Australia,52,0,79,6,52,0,0,940973,Mohammed Siraj,India,4,70,0,11.4,33,234675,Ravindra Jadeja,India,2,30,0,5.0,17,2,False,0,0,0,0,0,58,4,0,57.02,2.79,0,344,0,3,0,0,2,2,0,0,0,0.0,0,0,160,False,False,,,,,0,2024-12-16,2024
1426557,1,160/3,0,0,1734235637000,2,no run,267192,Steven Smith,Australia,44,0,113,4,44,0,0,530011,Travis Head,Australia,52,0,79,6,52,0,0,940973,Mohammed Siraj,India,4,71,0,11.5,33,234675,Ravindra Jadeja,India,2,30,0,5.0,17,3,False,0,0,0,0,0,58,4,0,57.03,2.78,0,345,0,3,0,0,2,2,0,0,0,0.0,0,0,160,False,False,,,,,0,2024-12-16,2024
1426557,1,162/3,0,2,1734235677000,1,run,267192,Steven Smith,Australia,46,2,114,4,46,2,0,530011,Travis Head,Australia,52,0,79,6,52,0,0,940973,Mohammed Siraj,India,4,72,0,12.0,35,234675,Ravindra Jadeja,India,2,30,0,5.0,17,4,False,0,0,0,0,0,58,4,0,57.04,2.8,0,346,0,3,0,0,2,2,0,0,0,0.0,2,0,162,False,False,,,,,0,2024-12-16,2024
1426557,1,162/3,0,0,1734235714000,2,no run,267192,Steven Smith,Australia,46,0,115,4,46,0,0,530011,Travis Head,Australia,52,0,79,6,52,0,0,940973,Mohammed Siraj,India,4,73,0,12.1,35,234675,Ravindra Jadeja,India,2,30,0,5.0,17,5,False,0,0,0,0,0,58,4,0,57.05,2.8,0,347,0,3,0,0,2,2,0,0,0,0.0,0,0,162,False,False,,,,,0,2024-12-16,2024
1426557,1,162/3,0,0,1734235748000,2,no run,267192,Steven Smith,Australia,46,0,116,4,46,0,0,530011,Travis Head,Australia,52,0,79,6,52,0,0,940973,Mohammed Siraj,India,4,74,0,12.2,35,234675,Ravindra Jadeja,India,2,30,0,5.0,17,6,True,0,0,0,0,0,58,4,0,57.06,2.79,0,348,0,3,0,0,2,2,0,0,0,0.0,0,0,162,False,False,,,,,0,2024-12-16,2024
