is_deleted,start_date,day_night,gmt_offset,group,league,league_id,live,live_coverage,comp_type_id,comp_type,match_id,match_file,match_number,match_result,match_status,match_date_gmt,match_date_ist,match_date_local,match_time_gmt,match_time_ist,match_time_local,end_match_date_gmt,end_match_date_ist,end_match_date_local,end_match_time_gmt,end_match_time_ist,end_match_time_local,match_type,priority,recent,series_id,series_name,series_start_date,series_end_date,stage,teama_id,teama,teama_short,teama_display_name,teama_short_display_name,teamb_id,teamb,teamb_short,teamb_display_name,teamb_short_display_name,tour_id,tour_name,upcoming,venue,venue_id,country_id,country,country_short_code,winning_margin,winning_team_id,toss_elected_to,toss_won_by,series_short_display_name,series_type,teama_has_squads,teamb_has_squads,parent_id,parent_name,has_standings,match_status_id,match_ordinal,coverage_level_id,coverage_level,championship_id,championship_name,audience_id,audience_type,series_status,current_innings,has_super_over,match_sub_status,parent_championship_id,parent_championship_name,parent_championship_short_name,championship_short_name,league_type,league_type_id,award,is_provisional_date,is_provisional_time,is_provisional_series_date,inning_1_team_id,inning_1_team_name,inning_1_team_short_name,inning_1_team_display_name,inning_1_team_short_display_name,inning_1_team_runs,inning_1_team_wickets,inning_1_team_overs,inning_1_run_rate,inning_2_team_id,inning_2_team_name,inning_2_team_short_name,inning_2_team_display_name,inning_2_team_short_display_name,inning_2_team_runs,inning_2_team_wickets,inning_2_team_overs,inning_2_run_rate,inning_2_target,inning_1_target,match_center,watch_live,high_light,blacklisted_countries,whitelisted_countries,ticket_link
False,1/5/1971T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1929,auen010519711929,Only ODI,Australia beat England by 5 wickets,Match Ended,1/5/1971,1/5/1971,1/5/1971,00:00,05:30,00:00,1/5/1971,1/5/1971,1/5/1971,08:00,13:30,08:00,ODI,1,True,175,"England in Australia, 1 ODI Series",1/5/1971,1/5/1971,,1,Australia,AUS,Australia,AUS,3,England,ENG,England,ENG,,,False,"Melbourne Cricket Ground (MCG), Melbourne",96,1,Australia,AUS,5 wickets,1,field,1,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,190,10,39.4,4.78,1,Australia,AUS,Australia,AUS,191,5,34.6,5.45,,,,,,,,
False,8/24/1972T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1930,enau082419721930,1st ODI,England beat Australia by 6 wickets,Match Ended,8/24/1972,8/24/1972,8/24/1972,00:00,05:30,00:00,8/24/1972,8/24/1972,8/24/1972,08:00,13:30,08:00,ODI,1,True,182,Prudential Trophy,8/24/1972,8/28/1972,,3,England,ENG,England,ENG,1,Australia,AUS,Australia,AUS,,,False,"Emirates Old Trafford, Manchester",117,3,England,ENG,6 wickets,3,bat,1,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,222,8,55,4.03,3,England,ENG,England,ENG,226,4,49.1,4.59,,,,,,,,
False,8/26/1972T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1931,enau082619721931,2nd ODI,Australia beat England by 5 wickets,Match Ended,8/26/1972,8/26/1972,8/26/1972,00:00,05:30,00:00,8/26/1972,8/26/1972,8/26/1972,08:00,13:30,08:00,ODI,1,True,182,Prudential Trophy,8/24/1972,8/28/1972,,3,England,ENG,England,ENG,1,Australia,AUS,Australia,AUS,,,False,"Lord's Cricket Ground, London",89,3,England,ENG,5 wickets,1,field,1,,Series,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,236,9,55,4.29,1,Australia,AUS,Australia,AUS,240,5,51.3,4.66,,,,,,,,
False,8/28/1972T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1932,enau082819721932,3rd ODI,England beat Australia by 2 wickets,Match Ended,8/28/1972,8/28/1972,8/28/1972,00:00,05:30,00:00,8/28/1972,8/28/1972,8/28/1972,08:00,13:30,08:00,ODI,1,True,182,Prudential Trophy,8/24/1972,8/28/1972,,3,England,ENG,England,ENG,1,Australia,AUS,Australia,AUS,,,False,"Edgbaston, Birmingham",50,3,England,ENG,2 wickets,3,field,3,,Series,False,False,,,False,114,3,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,179,9,55,3.25,3,England,ENG,England,ENG,180,8,51.3,3.49,,,,,,,,
False,2/11/1973T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1933,nzpk021119731933,Only ODI,New Zealand beat Pakistan by 22 runs,Match Ended,2/11/1973,2/11/1973,2/11/1973,00:00,05:30,00:00,2/11/1973,2/11/1973,2/11/1973,08:00,13:30,08:00,ODI,1,True,186,"Pakistan in New Zealand, 1 ODI Series",2/11/1973,2/11/1973,,5,New Zealand,NZ,New Zealand,NZ,6,Pakistan,PAK,Pakistan,PAK,5746,"Pakistan in New Zealand, 1973",False,"AMI Stadium, Christchurch",70,5,New Zealand,NZ,22 runs,5,field,6,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,187,10,38.3,4.85,6,Pakistan,PAK,Pakistan,PAK,165,10,33.3,4.92,,,,,,,,
False,7/18/1973T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1934,ennz071819731934,1st ODI,England beat New Zealand by 7 wickets,Match Ended,7/18/1973,7/18/1973,7/18/1973,00:00,05:30,00:00,7/18/1973,7/18/1973,7/18/1973,08:00,13:30,08:00,ODI,1,True,190,Prudential Trophy,7/18/1973,7/20/1973,,3,England,ENG,England,ENG,5,New Zealand,NZ,New Zealand,NZ,5569,"New Zealand tour of England, 1973",False,"St Helen's, Swansea",151,3,England,ENG,7 wickets,3,bat,5,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,158,10,52.5,2.99,3,England,ENG,England,ENG,159,3,45.3,3.49,,,,,,,,
False,7/20/1973T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1935,ennz072019731935,2nd ODI,Match Abandoned,Match Abandoned,7/20/1973,7/20/1973,7/20/1973,00:00,05:30,00:00,7/20/1973,7/20/1973,7/20/1973,08:00,13:30,08:00,ODI,1,True,190,Prudential Trophy,7/18/1973,7/20/1973,,3,England,ENG,England,ENG,5,New Zealand,NZ,New Zealand,NZ,5569,"New Zealand tour of England, 1973",False,"Emirates Old Trafford, Manchester",117,3,England,ENG,0match abandoned,,field,5,,Series,False,False,,,False,113,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,167,8,48.3,3.44,5,New Zealand,NZ,New Zealand,NZ,0,0,0,0.0,,,,,,,,
False,9/5/1973T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1936,enwi090519731936,1st ODI,England beat West Indies by 1 wickets,Match Ended,9/5/1973,9/5/1973,9/5/1973,00:00,05:30,00:00,9/5/1973,9/5/1973,9/5/1973,08:00,13:30,08:00,ODI,1,True,192,Prudential Trophy,9/5/1973,9/7/1973,,3,England,ENG,England,ENG,9,West Indies,WI,West Indies,WI,,,False,"Headingley, Leeds",65,3,England,ENG,1 wickets,3,bat,9,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,9,West Indies,WI,West Indies,WI,181,10,54,3.35,3,England,ENG,England,ENG,182,9,54.3,3.33,,,,,,,,
False,9/7/1973T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1937,enwi090719731937,2nd ODI,West Indies beat England by 8 wickets,Match Ended,9/7/1973,9/7/1973,9/7/1973,00:00,05:30,00:00,9/7/1973,9/7/1973,9/7/1973,08:00,13:30,08:00,ODI,1,True,192,Prudential Trophy,9/5/1973,9/7/1973,,3,England,ENG,England,ENG,9,West Indies,WI,West Indies,WI,,,False,"Kennington Oval, London",81,3,England,ENG,8 wickets,9,bat,3,,Series,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,189,9,55,3.43,9,West Indies,WI,West Indies,WI,190,2,42.2,4.48,,,,,,,,
False,3/30/1974T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1938,nzau033019741938,1st ODI,Australia beat New Zealand by 7 wickets,Match Ended,3/30/1974,3/30/1974,3/30/1974,00:00,05:30,00:00,3/30/1974,3/30/1974,3/30/1974,08:00,13:30,08:00,ODI,1,True,196,"Australia in New Zealand, 2 ODI Series",3/30/1974,3/31/1974,,5,New Zealand,NZ,New Zealand,NZ,1,Australia,AUS,Australia,AUS,,,False,"Carisbrook, Dunedin",29,5,New Zealand,NZ,7 wickets,1,bat,5,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,194,9,35,5.54,1,Australia,AUS,Australia,AUS,195,3,24.3,7.95,,,,,,,,
False,3/31/1974T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1939,nzau033119741939,2nd ODI,Australia beat New Zealand by 31 runs,Match Ended,3/31/1974,3/31/1974,3/31/1974,00:00,05:30,00:00,3/31/1974,3/31/1974,3/31/1974,08:00,13:30,08:00,ODI,1,True,196,"Australia in New Zealand, 2 ODI Series",3/30/1974,3/31/1974,,5,New Zealand,NZ,New Zealand,NZ,1,Australia,AUS,Australia,AUS,,,False,"AMI Stadium, Christchurch",70,5,New Zealand,NZ,31 runs,1,bat,1,,Series,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,265,5,35,7.57,5,New Zealand,NZ,New Zealand,NZ,234,6,35,6.68,,,,,,,,
False,7/13/1974T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1940,enin071319741940,1st ODI,England beat India by 4 wickets,Match Ended,7/13/1974,7/13/1974,7/13/1974,00:00,05:30,00:00,7/13/1974,7/13/1974,7/13/1974,08:00,13:30,08:00,ODI,1,True,198,Prudential Trophy,7/13/1974,7/15/1974,,3,England,ENG,England,ENG,4,India,IND,India,IND,,,False,"Headingley, Leeds",65,3,England,ENG,4 wickets,3,field,3,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,265,10,53.5,4.92,3,England,ENG,England,ENG,266,6,51.1,5.19,,,,,,,,
False,7/15/1974T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1941,enin071519741941,2nd ODI,England beat India by 6 wickets,Match Ended,7/15/1974,7/15/1974,7/15/1974,00:00,05:30,00:00,7/16/1974,7/16/1974,7/16/1974,08:00,13:30,08:00,ODI,1,True,198,Prudential Trophy,7/13/1974,7/15/1974,,3,England,ENG,England,ENG,4,India,IND,India,IND,,,False,"Kennington Oval, London",81,3,England,ENG,6 wickets,3,bat,4,,Series,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,171,10,47.3,3.60,3,England,ENG,England,ENG,172,4,48.5,3.52,,,,,,,,
False,8/31/1974T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1942,enpk083119741942,1st ODI,Pakistan beat England by 7 wickets,Match Ended,8/31/1974,8/31/1974,8/31/1974,00:00,05:30,00:00,8/31/1974,8/31/1974,8/31/1974,08:00,13:30,08:00,ODI,1,True,200,Prudential Trophy,8/31/1974,9/3/1974,,3,England,ENG,England,ENG,6,Pakistan,PAK,Pakistan,PAK,5571,"Pakistan tour of England, 1974",False,"Trent Bridge, Nottingham",161,3,England,ENG,7 wickets,6,bat,3,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,244,4,50,4.87,6,Pakistan,PAK,Pakistan,PAK,246,3,42.5,5.74,,,,,,,,
False,9/3/1974T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1943,enpk090319741943,2nd ODI,Pakistan beat England by 8 wickets,Match Ended,9/3/1974,9/3/1974,9/3/1974,00:00,05:30,00:00,9/3/1974,9/3/1974,9/3/1974,08:00,13:30,08:00,ODI,1,True,200,Prudential Trophy,8/31/1974,9/3/1974,,3,England,ENG,England,ENG,6,Pakistan,PAK,Pakistan,PAK,5571,"Pakistan tour of England, 1974",False,"Edgbaston, Birmingham",50,3,England,ENG,8 wickets,6,field,6,,Series,False,False,,,False,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,81,9,35,2.31,6,Pakistan,PAK,Pakistan,PAK,84,2,18,4.66,,,,,,,,
False,1/1/1975T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1944,auen010119751944,Only ODI,England beat Australia by 3 wickets,Match Ended,1/1/1975,1/1/1975,1/1/1975,00:00,05:30,00:00,1/1/1975,1/1/1975,1/1/1975,08:00,13:30,08:00,ODI,1,True,203,"England in Australia, 1 ODI Series",1/1/1975,1/1/1975,,1,Australia,AUS,Australia,AUS,3,England,ENG,England,ENG,,,False,"Melbourne Cricket Ground (MCG), Melbourne",96,1,Australia,AUS,3 wickets,3,field,3,,Series,False,False,,,False,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,190,10,34.5,5.45,3,England,ENG,England,ENG,191,7,37.1,5.13,,,,,,,,
False,3/8/1975T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1945,nzen030819751945,1st ODI,Match Abandoned,Match Abandoned,3/8/1975,3/8/1975,3/8/1975,00:00,05:30,00:00,3/8/1975,3/8/1975,3/8/1975,08:00,13:30,08:00,ODI,1,True,206,"England in New Zealand, 2 ODI Series",3/8/1975,3/9/1975,,5,New Zealand,NZ,New Zealand,NZ,3,England,ENG,England,ENG,,,False,"Carisbrook, Dunedin",29,5,New Zealand,NZ,0match abandoned,,field,5,,Series,False,False,,,False,113,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,136,10,34.1,3.98,5,New Zealand,NZ,New Zealand,NZ,15,0,4,3.75,,,,,,,,
False,3/9/1975T05:30:00+05:30,False,,,ICC,1,False,False,2,ODI International - m,1946,nzen030919751946,2nd ODI,Match Abandoned,Match Abandoned,3/9/1975,3/9/1975,3/9/1975,00:00,05:30,00:00,3/9/1975,3/9/1975,3/9/1975,08:00,13:30,08:00,ODI,1,True,206,"England in New Zealand, 2 ODI Series",3/8/1975,3/9/1975,,5,New Zealand,NZ,New Zealand,NZ,3,England,ENG,England,ENG,,,False,"Cello Basin Reserve, Wellington",14,5,New Zealand,NZ,0match abandoned,,bat,5,,Series,False,False,,,False,113,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,227,10,34.6,6.48,3,England,ENG,England,ENG,35,1,10,3.49,,,,,,,,
False,6/7/1975T15:30:00+05:30,False,+01:00,A,ICC,1,False,False,2,ODI International - m,1950,enin060719751950,Match 1,England beat India by 202 runs,Match Ended,6/7/1975,6/7/1975,6/7/1975,10:00,15:30,11:00,6/7/1975,6/7/1975,6/7/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,3,England,ENG,England,ENG,4,India,IND,India,IND,499,"Cricket World Cup, 1975",False,"Lord's Cricket Ground, London",89,3,England,ENG,202 runs,3,bat,3,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,1,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,334,4,60,5.56,4,India,IND,India,IND,132,3,60,2.20,,,,,,,,
False,6/7/1975T15:30:00+05:30,False,+01:00,A,ICC,1,False,False,2,ODI International - m,1949,nzea060719751949,Match 2,New Zealand beat East Africa by 181 runs,Match Ended,6/7/1975,6/7/1975,6/7/1975,10:00,15:30,11:00,6/7/1975,6/7/1975,6/7/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,5,New Zealand,NZ,New Zealand,NZ,24,East Africa,EA,East Africa,EA,499,"Cricket World Cup, 1975",False,"Edgbaston, Birmingham",50,3,England,ENG,181 runs,5,bat,5,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,2,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,309,5,60,5.14,24,East Africa,EA,East Africa,EA,128,8,60,2.13,,,,,,,,
False,6/7/1975T15:30:00+05:30,False,+01:00,B,ICC,1,False,False,2,ODI International - m,1948,aupk060719751948,Match 3,Australia beat Pakistan by 73 runs,Match Ended,6/7/1975,6/7/1975,6/7/1975,10:00,15:30,11:00,6/7/1975,6/7/1975,6/7/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,1,Australia,AUS,Australia,AUS,6,Pakistan,PAK,Pakistan,PAK,499,"Cricket World Cup, 1975",False,"Headingley, Leeds",65,3,England,ENG,73 runs,1,bat,1,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,3,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,278,7,60,4.63,6,Pakistan,PAK,Pakistan,PAK,205,10,53,3.86,,,,,,,,
False,6/7/1975T15:30:00+05:30,False,+01:00,B,ICC,1,False,False,2,ODI International - m,1947,slwi060719751947,Match 4,West Indies beat Sri Lanka by 9 wickets,Match Ended,6/7/1975,6/7/1975,6/7/1975,10:00,15:30,11:00,6/7/1975,6/7/1975,6/7/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,8,Sri Lanka,SL,Sri Lanka,SL,9,West Indies,WI,West Indies,WI,499,"Cricket World Cup, 1975",False,"Emirates Old Trafford, Manchester",117,3,England,ENG,9 wickets,9,field,9,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,4,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,8,Sri Lanka,SL,Sri Lanka,SL,86,10,37.2,2.30,9,West Indies,WI,West Indies,WI,87,1,20.4,4.20,,,,,,,,
False,6/11/1975T15:30:00+05:30,False,+01:00,A,ICC,1,False,False,2,ODI International - m,1954,ennz061119751954,Match 5,England beat New Zealand by 80 runs,Match Ended,6/11/1975,6/11/1975,6/11/1975,10:00,15:30,11:00,6/11/1975,6/11/1975,6/11/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,3,England,ENG,England,ENG,5,New Zealand,NZ,New Zealand,NZ,499,"Cricket World Cup, 1975",False,"Trent Bridge, Nottingham",161,3,England,ENG,80 runs,3,field,5,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,5,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,266,6,60,4.43,5,New Zealand,NZ,New Zealand,NZ,186,10,60,3.10,,,,,,,,
False,6/11/1975T15:30:00+05:30,False,+01:00,A,ICC,1,False,False,2,ODI International - m,1953,eain061119751953,Match 6,India beat East Africa by 10 wickets,Match Ended,6/11/1975,6/11/1975,6/11/1975,10:00,15:30,11:00,6/11/1975,6/11/1975,6/11/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,24,East Africa,EA,East Africa,EA,4,India,IND,India,IND,499,"Cricket World Cup, 1975",False,"Headingley, Leeds",65,3,England,ENG,10 wickets,4,bat,24,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,6,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,24,East Africa,EA,East Africa,EA,120,10,55.3,2.16,4,India,IND,India,IND,123,0,29.5,4.12,,,,,,,,
False,6/11/1975T15:30:00+05:30,False,+01:00,B,ICC,1,False,False,2,ODI International - m,1952,ausl061119751952,Match 7,Australia beat Sri Lanka by 52 runs,Match Ended,6/11/1975,6/11/1975,6/11/1975,10:00,15:30,11:00,6/11/1975,6/11/1975,6/11/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,1,Australia,AUS,Australia,AUS,8,Sri Lanka,SL,Sri Lanka,SL,499,"Cricket World Cup, 1975",False,"Kennington Oval, London",81,3,England,ENG,52 runs,1,field,8,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,7,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,328,5,60,5.46,8,Sri Lanka,SL,Sri Lanka,SL,276,4,60,4.60,,,,,,,,
False,6/11/1975T15:30:00+05:30,False,+01:00,B,ICC,1,False,False,2,ODI International - m,1951,pkwi061119751951,Match 8,West Indies beat Pakistan by 1 wickets,Match Ended,6/11/1975,6/11/1975,6/11/1975,10:00,15:30,11:00,6/11/1975,6/11/1975,6/11/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,6,Pakistan,PAK,Pakistan,PAK,9,West Indies,WI,West Indies,WI,499,"Cricket World Cup, 1975",False,"Edgbaston, Birmingham",50,3,England,ENG,1 wickets,9,bat,6,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,8,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,6,Pakistan,PAK,Pakistan,PAK,266,7,60,4.43,9,West Indies,WI,West Indies,WI,267,9,59.4,4.47,,,,,,,,
False,6/14/1975T15:30:00+05:30,False,+01:00,A,ICC,1,False,False,2,ODI International - m,1958,enea061419751958,Match 9,England beat East Africa by 196 runs,Match Ended,6/14/1975,6/14/1975,6/14/1975,10:00,15:30,11:00,6/14/1975,6/14/1975,6/14/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,3,England,ENG,England,ENG,24,East Africa,EA,East Africa,EA,499,"Cricket World Cup, 1975",False,"Edgbaston, Birmingham",50,3,England,ENG,196 runs,3,field,24,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,9,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,290,5,60,4.83,24,East Africa,EA,East Africa,EA,94,10,52.3,1.79,,,,,,,,
False,6/14/1975T15:30:00+05:30,False,+01:00,A,ICC,1,False,False,2,ODI International - m,1957,innz061419751957,Match 10,New Zealand beat India by 4 wickets,Match Ended,6/14/1975,6/14/1975,6/14/1975,10:00,15:30,11:00,6/14/1975,6/14/1975,6/14/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,4,India,IND,India,IND,5,New Zealand,NZ,New Zealand,NZ,499,"Cricket World Cup, 1975",False,"Emirates Old Trafford, Manchester",117,3,England,ENG,4 wickets,5,bat,4,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,10,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,4,India,IND,India,IND,230,10,60,3.83,5,New Zealand,NZ,New Zealand,NZ,233,6,58.5,3.96,,,,,,,,
False,6/14/1975T15:30:00+05:30,False,+01:00,B,ICC,1,False,False,2,ODI International - m,1956,auwi061419751956,Match 11,West Indies beat Australia by 7 wickets,Match Ended,6/14/1975,6/14/1975,6/14/1975,10:00,15:30,11:00,6/14/1975,6/14/1975,6/14/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,1,Australia,AUS,Australia,AUS,9,West Indies,WI,West Indies,WI,499,"Cricket World Cup, 1975",False,"Kennington Oval, London",81,3,England,ENG,7 wickets,9,field,9,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,11,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,1,Australia,AUS,Australia,AUS,192,10,53.4,3.57,9,West Indies,WI,West Indies,WI,195,3,46,4.23,,,,,,,,
False,6/14/1975T15:30:00+05:30,False,+01:00,B,ICC,1,False,False,2,ODI International - m,1955,pksl061419751955,Match 12,Pakistan beat Sri Lanka by 192 runs,Match Ended,6/14/1975,6/14/1975,6/14/1975,10:00,15:30,11:00,6/14/1975,6/14/1975,6/14/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Group,6,Pakistan,PAK,Pakistan,PAK,8,Sri Lanka,SL,Sri Lanka,SL,499,"Cricket World Cup, 1975",False,"Trent Bridge, Nottingham",161,3,England,ENG,192 runs,6,field,8,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,12,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,6,Pakistan,PAK,Pakistan,PAK,330,6,60,5.50,8,Sri Lanka,SL,Sri Lanka,SL,138,10,50.1,2.75,,,,,,,,
False,6/18/1975T15:30:00+05:30,False,+01:00,,ICC,1,False,False,2,ODI International - m,1959,nzwi061819751959,2nd Semi Final,West Indies beat New Zealand by 5 wickets,Match Ended,6/18/1975,6/18/1975,6/18/1975,10:00,15:30,11:00,6/18/1975,6/18/1975,6/18/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Semi Final,5,New Zealand,NZ,New Zealand,NZ,9,West Indies,WI,West Indies,WI,499,"Cricket World Cup, 1975",False,"Kennington Oval, London",81,3,England,ENG,5 wickets,9,field,9,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,13,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,5,New Zealand,NZ,New Zealand,NZ,158,10,52.2,3.01,9,West Indies,WI,West Indies,WI,159,5,40.1,3.95,,,,,,,,
False,6/18/1975T15:31:00+05:30,False,+01:00,,ICC,1,False,False,2,ODI International - m,1960,enau061819751960,1st Semi Final,Australia beat England by 4 wickets,Match Ended,6/18/1975,6/18/1975,6/18/1975,10:01,15:31,11:01,6/18/1975,6/18/1975,6/18/1975,18:01,23:31,19:01,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Semi Final,3,England,ENG,England,ENG,1,Australia,AUS,Australia,AUS,499,"Cricket World Cup, 1975",False,"Headingley, Leeds",65,3,England,ENG,4 wickets,1,field,1,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,14,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,3,England,ENG,England,ENG,93,10,36.2,2.55,1,Australia,AUS,Australia,AUS,94,6,28.4,3.27,,,,,,,,
False,6/21/1975T15:30:00+05:30,False,+01:00,,ICC,1,False,False,2,ODI International - m,1961,wiau062119751961,Final,West Indies beat Australia by 17 runs,Match Ended,6/21/1975,6/21/1975,6/21/1975,10:00,15:30,11:00,6/21/1975,6/21/1975,6/21/1975,18:00,23:30,19:00,ODI,1,True,207,"Prudential World Cup, 1975",6/7/1975,6/21/1975,Final,9,West Indies,WI,West Indies,WI,1,Australia,AUS,Australia,AUS,499,"Cricket World Cup, 1975",False,"Lord's Cricket Ground, London",89,3,England,ENG,17 runs,9,field,1,"Prudential World Cup, 1975",Tournament,False,False,2,ICC Cricket World Cup,True,114,15,1,End of Match (within 24 hours),,,,,,2,False,,,,,,,,,,,,9,West Indies,WI,West Indies,WI,291,8,60,4.84,1,Australia,AUS,Australia,AUS,274,10,58.4,4.67,,,,,,,,
