CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
171,1610,1,One Day D/N,Post,2024-08-07,7 Aug 2024,Sri Lanka vs India,14:30,09:00 GMT,2024-08-07,6,Sri Lanka,1,India,SL,IND,117,R Premadasa International Stadium,Sri Lanka Won by 110  Runs ,Sri Lanka,Sri Lanka Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,248/7 (50.0 Ov),138/10 (26.1 Ov),,2024-08-07 14:30:00,Colombo,,,,,,,,3,246,407,83,6,Sri Lanka,,,,,1,India,Asia/Kolkata,7 Aug 2024,23:59,50,0,ODI,3,,India Tour Of Sri Lanka Odi Series 2024,Joel Wilson,Ruchira Palliyaguruge,Paul Reiffel,Sri Lanka Won by 110  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,6,30,0,0,20.0,https://scores.bcci.tv/matchcentre/playerimages/YSP3tmaGr9172304085114.jpg,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/CLrLRmdztD172304099263.jpg,2022-100mb00000001049-5ca9ce11eb9811,Dunith Wellalage,5.1,27,0,5,5.23,6.2,https://scores.bcci.tv/matchcentre/playerimages/O4xb2XmdtW17224971341049.png,,,76.17,2,248/7 (50.0 Overs),248,7,50.0,4.96,138/10 (26.1 Overs),138,10,26.1,5.27,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,6,3rd  ODI,,,3,263,0,0,Avishka Fernando,,273,96,102,-,-,https://scores.bcci.tv/matchcentre/playerimages/kTpUnmSTPP1722497162273.png,,,,,,
161,1565,6,Multi Day,Post,2024-09-19,19 Sep 2024,India vs Bangladesh,09:30,04:00 GMT,2024-09-19,1,India,11,Bangladesh,IND,BAN,18,MA Chidambaram Stadium,India Won by 280    Runs ,Bangladesh,Bangladesh Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,376/10 (91.2 Ov) & 287/4 dec (64.0 Ov),149/10 (47.1 Ov) & 234/10 (62.1 Ov),,2024-09-19 09:30:00,Chennai,,,,,,,,32,299,40,79,1,India,,,,,11,Bangladesh,Asia/Kolkata,23 Sep 2024,17:30,200,0,Test,1,,Bangladesh Tour Of India Test Series 2024,Richard Kettleborough,Rod Tucker,Chris Brown,India Won by 280    Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,0,+9.5,2022-100mb00000001352-0dc863871bd111,Hasan Mahmud,7,14,1,0,50.0,https://scores.bcci.tv/matchcentre/playerimages/KuhtE8C5Pu17266711791352.png,2023-100mb00000002533-fbbac56d61c311,Nahid Rana,0,2,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/1hY19mM73R17266712362533.png,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,15.1,58,2,3,3.82,30.33,https://scores.bcci.tv/matchcentre/playerimages/FGCf63EUEe172664396346.png,,,82.77,4,376/10 (91.2 Overs),376,10,91.2,4.12,149/10 (47.1 Overs),149,10,47.1,3.16,287/4 dec (64.0 Overs),287,4 dec,64.0,4.48,234/10 (62.1 Overs),234,10,62.1,3.76,,,,,,,,,,,2,1,India,11,Bangladesh,,,,,1,1st Test,,,1,0,0,0,Ravichandran Ashwin,,45,113,133,0,29,https://scores.bcci.tv/matchcentre/playerimages/OW8NoX8ViU172664395345.png,,12:00 GMT,2024-09-23,,,
161,1566,6,Multi Day,Post,2024-09-27,27 Sep 2024,India vs Bangladesh,09:30,04:00 GMT,2024-09-27,11,Bangladesh,1,India,BAN,IND,59,Green Park,India Won by 7    Wickets ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,233/10 (74.2 Ov) & 146/10 (47.0 Ov),285/9 dec (34.4 Ov) & 98/3 (17.2 Ov),,2024-09-27 09:30:00,Kanpur,,,,,,,,40,32,299,79,1,India,,,,,11,Bangladesh,Asia/Kolkata,1 Oct 2024,17:30,200,0,Test,2,,Bangladesh Tour Of India Test Series 2024,Chris Brown,Richard Kettleborough,Rod Tucker,India Won by 7    Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,0,+9.5,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,4,5,1,0,80.0,https://scores.bcci.tv/matchcentre/playerimages/ru0SnKYG4o172664392518.png,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,29,37,4,0,78.37,https://scores.bcci.tv/matchcentre/playerimages/hAaPLlyvXV17266439452.png,2019-100mb00000000358-98a7c783fbb111,Taijul Islam,5.2,36,0,1,6.75,32.0,https://scores.bcci.tv/matchcentre/playerimages/smYqjGP3dT1726671261358.png,,,77.17,4,233/10 (74.2 Overs),233,10,74.2,3.13,285/9 dec (34.4 Overs),285,9 dec,34.4,8.22,146/10 (47.0 Overs),146,10,47.0,3.11,98/3 (17.2 Overs),98,3,17.2,5.65,,,,,,,,,,,2,11,Bangladesh,1,India,,,,,1,2nd  Test,,,2,0,0,0,Yashasvi Jaiswal,,533,72,51,-,-,https://scores.bcci.tv/matchcentre/playerimages/0ON24rNch51726643972533.png,,12:00 GMT,2024-10-01,,,
162,1567,8,T20 (N),Post,2024-10-06,6 Oct 2024,India vs Bangladesh,19:00,13:30 GMT,2024-10-06,11,Bangladesh,1,India,BAN,IND,143,Shrimant Madhavrao Scindia Cricket Stadium,India Won by 7  Wickets ,India,India Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,127/10 (19.5 Ov),132/3 (11.5 Ov),,2024-10-06 19:00:00,Gwalior,,,,,,,,221,159,87,79,1,India,,,,,11,Bangladesh,Asia/Kolkata,6 Oct 2024,23:59,20,0,T20,1,,Bangladesh Tour Of India T20 Series 2024,Madanagopal Jayaraman,KN Ananthapadmanabhan,Virender Kumar Sharma,India Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,0,+9.5,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,39,16,5,2,243.75,https://scores.bcci.tv/matchcentre/playerimages/DLOD2j2xHr172831445354.png,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,16,15,0,1,106.66,https://scores.bcci.tv/matchcentre/playerimages/jBI4nvzahD17282078121944.png,2021-100mb00000000706-a2f63f69331e11,Taskin Ahmed,2.5,44,0,0,15.53,0.0,https://scores.bcci.tv/matchcentre/playerimages/RuLY9wf6xR1728149227706.png,,,,2,127/10 (19.5 Overs),127,10,19.5,6.4,132/3 (11.5 Overs),132,3,11.5,11.15,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st T20I,,,1,223,0,0,Arshdeep Singh,,125,-,-,3,14,https://scores.bcci.tv/matchcentre/playerimages/vIvU2xa7RF1728207744125.png,,18:29 GMT,2024-10-06,,,
162,1568,8,T20 (N),Post,2024-10-09,9 Oct 2024,India vs Bangladesh,19:00,13:30 GMT,2024-10-09,1,India,11,Bangladesh,IND,BAN,17,Arun Jaitley Stadium,India Won by 86  Runs ,Bangladesh,Bangladesh Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,221/9 (20.0 Ov),135/9 (20.0 Ov),,2024-10-09 19:00:00,Delhi,,,,,,,,221,87,261,79,1,India,,,,,11,Bangladesh,Asia/Kolkata,9 Oct 2024,23:59,20,0,T20,2,,Bangladesh Tour Of India T20 Series 2024,Madanagopal Jayaraman,Virender Kumar Sharma,Rohan Pandit,India Won by 86  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,0,+9.5,2019-100mb00000000258-e46e7f697acb11,Mustafizur Rahman,1,2,0,0,50.0,https://scores.bcci.tv/matchcentre/playerimages/5t149K9R9g1728149188258.png,2021-100mb00000000706-a2f63f69331e11,Taskin Ahmed,5,7,0,0,71.42,https://scores.bcci.tv/matchcentre/playerimages/RuLY9wf6xR1728149227706.png,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,4.0,23,0,2,5.75,12.0,https://scores.bcci.tv/matchcentre/playerimages/jBI4nvzahD17282078121944.png,,,,2,221/9 (20.0 Overs),221,9,20.0,11.05,135/9 (20.0 Overs),135,9,20.0,6.75,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,2nd  T20I,,,2,135,0,0,Nitish Kumar Reddy,,1944,74,34,2,23,https://scores.bcci.tv/matchcentre/playerimages/jBI4nvzahD17282078121944.png,,18:29 GMT,2024-10-09,,,
162,1569,8,T20 (N),Post,2024-10-12,12 Oct 2024,India vs Bangladesh,19:00,13:30 GMT,2024-10-12,1,India,11,Bangladesh,IND,BAN,13,Rajiv Gandhi International Stadium,India Won by 133  Runs ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,297/6 (20.0 Ov),164/7 (20.0 Ov),,2024-10-12 19:00:00,Hyderabad,,,,,,,,159,261,0,79,1,India,,,,,11,Bangladesh,Asia/Kolkata,12 Oct 2024,23:59,20,0,T20,3,,Bangladesh Tour Of India T20 Series 2024,KN Ananthapadmanabhan,Rohan Pandit,,India Won by 133  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,0,+9.5,2022-100mb00000000847-9f188b567db311,Tanzim Hasan Sakib,8,8,1,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/diI9BdTa241728149252847.png,2023-100mb00000002509-41272c4445b111,Towhid Hridoy,63,42,5,3,150.0,https://scores.bcci.tv/matchcentre/playerimages/l8LYyr01MU17281491192509.png,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,3.0,31,0,1,10.33,18.0,https://scores.bcci.tv/matchcentre/playerimages/jBI4nvzahD17282078121944.png,,,,2,297/6 (20.0 Overs),297,6,20.0,14.85,164/7 (20.0 Overs),164,7,20.0,8.2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,3rd  T20I,,,3,164,0,0,Sanju Samson,,190,111,47,-,-,https://scores.bcci.tv/matchcentre/playerimages/RDGjJuCiVJ1728207789190.png,,18:29 GMT,2024-10-12,,,
163,1570,6,Multi Day,Post,2024-10-16,16 Oct 2024,India vs New Zealand,09:30,04:00 GMT,2024-10-16,1,India,4,New Zealand,IND,NZ,12,M Chinnaswamy Stadium,New Zealand Won by 8  Wickets ,India,India Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,46/10 (31.2 Ov) & 462/10 (99.3 Ov),402/10 (91.3 Ov) & 110/2 (27.4 Ov),,2024-10-16 09:30:00,Bengaluru,,,,,,,,34,407,143,85,1,India,,,,,4,New Zealand,Asia/Kolkata,20 Oct 2024,17:30,200,0,Test,1,,New Zealand Tour Of India Test Series 2024,Michael Gough,Paul Reiffel,Richard Illingworth,New Zealand Won by 8  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand-black.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand-black.png,0,+9.5,2021-100mb00000000602-6e0d7cb6ceaf11,Will Young,48,76,7,1,63.15,https://scores.bcci.tv/matchcentre/playerimages/Bll4dPQssd1728972659602.png,2021-100mb00000000724-7645abdd460011,Rachin Ravindra,39,46,6,0,84.78,https://scores.bcci.tv/matchcentre/playerimages/ABqUVLzDjB1728972745724.png,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,7.4,28,1,0,3.65,0.0,https://scores.bcci.tv/matchcentre/playerimages/3777USf82J172874309646.png,,,78.46,4,46/10 (31.2 Overs),46,10,31.2,1.47,402/10 (91.3 Overs),402,10,91.3,4.39,462/10 (99.3 Overs),462,10,99.3,4.64,110/2 (27.4 Overs),110,2,27.4,3.98,,,,,,,,,,,2,1,India,4,New Zealand,,,,,4,1st Test,,,1,0,0,0,Rachin Ravindra,,724,134,157,-,-,https://scores.bcci.tv/matchcentre/playerimages/ABqUVLzDjB1728972745724.png,,12:00 GMT,2024-10-20,,,
186,1663,5,T20 D/N,Post,2024-10-19,19 Oct 2024,India A vs Pakistan A,17:30,13:30 GMT,2024-10-19,168,India A,173,Pakistan A,IND-A,PAK-A,148,Oman Cricket Academy Ground,India A Won by 7 Runs ,India A,India A Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,183/8 (20.0 Ov),176/7 (20.0 Ov),,2024-10-19 17:30:00,Muscat,,,,,,,,0,0,0,0,168,India A,,,,,173,Pakistan A,Asia/Muscat,19 Oct 2024,22:30,20,1,T20,4,,Acc Men'S T20 Emerging Teams Asia Cup 2024,,,,India A Won by 7 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/6BD9RtDjX31729663856Pakistan.png,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/6BD9RtDjX31729663856Pakistan.png,0,+9.5,2024-100mb00000003253-ca9a6bd91cea11,Abbas Afridi,18,9,4,0,200.0,https://scores.bcci.tv/matchcentre/playerimages/UlTM1s5H3M17292463103253.png,2023-100mb00000002513-ab566c7f52f411,Zaman Khan,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/e0XxtG6dqz17292462622513.png,2024-100mb00000003106-047b3989df9b11,Anshul Kamboj,4.0,33,0,3,8.25,8.0,https://scores.bcci.tv/matchcentre/playerimages/2sfQ0o4es817292387703106.png,,,99.58,2,183/8 (20.0 Overs),183,8,20.0,9.15,176/7 (20.0 Overs),176,7,20.0,8.8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,168,Round 1,,,4,176,0,0,Anshul Kamboj,,3106,1,1,3,33,https://scores.bcci.tv/playerimages/2sfQ0o4es817292387703106.png,,18:30 GMT,2024-10-19,,,
186,1667,5,T20 D/N,Post,2024-10-21,21 Oct 2024,India A vs United Arab Emirates,17:30,13:30 GMT,2024-10-21,46,United Arab Emirates,168,India A,UAE,IND-A,148,Oman Cricket Academy Ground,India A Won by 7 Wickets ,United Arab Emirates,United Arab Emirates Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,107/10 (16.5 Ov),111/3 (10.5 Ov),,2024-10-21 17:30:00,Muscat,,,,,,,,0,0,0,0,168,India A,,,,,46,United Arab Emirates,Asia/Muscat,21 Oct 2024,22:30,20,2,T20,8,,Acc Men'S T20 Emerging Teams Asia Cup 2024,,,,India A Won by 7 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/ZLIi3UmUxv1731941733uae.png,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/ZLIi3UmUxv1731941733uae.png,0,+9.5,2022-100mb00000000985-f5950061a44811,Ayush Badoni,12,9,1,1,133.33,https://scores.bcci.tv/matchcentre/playerimages/EnFWEbcgGX1729238855985.png,2022-100mb00000001541-e0ad58e954e911,Nehal Wadhera,6,8,0,0,75.0,https://scores.bcci.tv/matchcentre/playerimages/XJ7GDqQaiV17292386911541.png,2023-100mb00000002459-16cb2ec01fb511,Muhammad Jawadullah,2.5,31,0,0,10.94,0.0,https://scores.bcci.tv/matchcentre/playerimages/BXKH7nc2OT17292466272459.png,,,77.08,2,107/10 (16.5 Overs),107,10,16.5,6.36,111/3 (10.5 Overs),111,3,10.5,10.25,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,168,Round 2,,,8,205,0,0,Rasikh Salam,,172,-,-,3,15,https://scores.bcci.tv/playerimages/z7zjpHlA9y1729238732172.png,,18:30 GMT,2024-10-21,,,
186,1671,5,T20 D/N,Post,2024-10-23,23 Oct 2024,Oman vs India A,17:30,13:30 GMT,2024-10-23,26,Oman,168,India A,OM,IND-A,148,Oman Cricket Academy Ground,India A Won by 6 Wickets ,Oman,Oman Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,140/5 (20.0 Ov),146/4 (15.2 Ov),,2024-10-23 17:30:00,Muscat,,,,,,,,0,0,0,0,26,Oman,,,,,168,India A,Asia/Muscat,23 Oct 2024,22:30,20,3,T20,12,,Acc Men'S T20 Emerging Teams Asia Cup 2024,,,,India A Won by 6 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/G5KpO466Bw1729663629Oman.png,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/G5KpO466Bw1729663629Oman.png,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,0,+9.5,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh,13,4,0,2,325.0,https://scores.bcci.tv/matchcentre/playerimages/agz7yzj9BH1729238893991.png,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,36,30,1,2,120.0,https://scores.bcci.tv/matchcentre/playerimages/1pNnOZJiY21729238930993.png,2023-100mb00000002074-b73495abdcfd11,Jatinder Singh,0.2,7,0,0,21.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/SF6W22Ttkh17293328652074.png,,,88.33,2,140/5 (20.0 Overs),140,5,20.0,7,146/4 (15.2 Overs),146,4,15.2,9.52,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,168,Round 3,,,12,190,0,0,Ayush Badoni,,985,51,27,0,13,https://scores.bcci.tv/playerimages/EnFWEbcgGX1729238855985.png,,18:30 GMT,2024-10-23,,,
163,1571,6,Multi Day,Post,2024-10-24,24 Oct 2024,India vs New Zealand,09:30,04:00 GMT,2024-10-24,4,New Zealand,1,India,NZ,IND,39,Maharashtra Cricket Association Stadium,New Zealand Won by 113  Runs ,New Zealand,New Zealand Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,259/10 (79.1 Ov) & 255/10 (69.4 Ov),156/10 (45.3 Ov) & 245/10 (60.2 Ov),,2024-10-24 09:30:00,Pune,,,,,,,,407,143,34,85,1,India,,,,,4,New Zealand,Asia/Kolkata,28 Oct 2024,17:30,200,0,Test,2,,New Zealand Tour Of India Test Series 2024,Paul Reiffel,Richard Illingworth,Michael Gough,New Zealand Won by 113  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand-black.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand-black.png,0,+9.5,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,42,84,2,0,50.0,https://scores.bcci.tv/matchcentre/playerimages/3777USf82J172874309646.png,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,10,4,1,1,250.0,https://scores.bcci.tv/matchcentre/playerimages/Fl2oaU7gw817287431429.png,2020-100mb00000000385-239be93d521e11,Ajaz Patel,12.2,43,0,2,3.49,37.0,https://scores.bcci.tv/matchcentre/playerimages/7iZZ6puRCk1728972625385.png,,,82.54,4,259/10 (79.1 Overs),259,10,79.1,3.27,156/10 (45.3 Overs),156,10,45.3,3.43,255/10 (69.4 Overs),255,10,69.4,3.66,245/10 (60.2 Overs),245,10,60.2,4.06,,,,,,,,,,,2,4,New Zealand,1,India,,,,,4,2nd  Test,,,2,0,0,0,Mitchell Santner,,75,33,51,7,53,https://scores.bcci.tv/matchcentre/playerimages/T9NKl1ZzkC172897275775.png,,12:00 GMT,2024-10-28,,,
186,1673,5,T20 D/N,Post,2024-10-25,25 Oct 2024,India A vs Afghanistan A,17:30,13:30 GMT,2024-10-25,171,Afghanistan A,168,India A,AFG-A,IND-A,148,Oman Cricket Academy Ground,Afghanistan A Won by 20 Runs ,Afghanistan A,Afghanistan A Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,206/4 (20.0 Ov),186/7 (20.0 Ov),,2024-10-25 17:30:00,Muscat,,,,,,,,0,0,0,0,168,India A,,,,,171,Afghanistan A,Asia/Muscat,25 Oct 2024,22:30,20,13,T20,14,,Acc Men'S T20 Emerging Teams Asia Cup 2024,,,,Afghanistan A Won by 20 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/hllC1k1Rwx1731941002afg.png,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/hllC1k1Rwx1731941002afg.png,0,+9.5,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh,64,34,8,2,188.23,https://scores.bcci.tv/matchcentre/playerimages/agz7yzj9BH1729238893991.png,2024-100mb00000003106-047b3989df9b11,Anshul Kamboj,2,3,0,0,66.66,https://scores.bcci.tv/matchcentre/playerimages/2sfQ0o4es817292387703106.png,2023-100mb00000002510-4aeebef445b311,Abdul Rahman Rahmani,4.0,32,0,2,8.0,12.0,https://scores.bcci.tv/matchcentre/playerimages/X0ih1cBGNm17292450812510.png,,,99.58,2,206/4 (20.0 Overs),206,4,20.0,10.3,186/7 (20.0 Overs),186,7,20.0,9.3,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,171,Semi Final,,,14,186,0,0,Sediqullah Atal,,2542,83,52,-,-,https://scores.bcci.tv/playerimages/fWLrkDLzZq17292452782542.png,Semi Final,18:30 GMT,2024-10-25,,,
194,1696,6,Multi Day,Post,2024-10-31,31 Oct 2024,Australia A vs India A,10:00,00:00 GMT,2024-10-31,168,India A,233,Australia A,IND-A,AUS-A,139,"Great Barrier Reef Arena, Mackay",Australia A Won by 7 Wickets ,Australia A,Australia A Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,107/10 (47.4 Ov) & 312/10 (100.0 Ov),195/10 (62.4 Ov) & 226/3 (75.0 Ov),,2024-10-31 10:00:00,Queensland,,,,,,,,70,25,0,232,233,Australia A,,,,,168,India A,Asia/Kolkata,3 Nov 2024,21:30,200,0,Test,1,,India A Tour Of Australia 2024,Ben Treloar,Shawn Craig,,Australia A Won by 7 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/Kct0pgqupN1726838081india.webp,0,+9.5,2024-100mb00000003476-fd6b5e10907711,Nathan McSweeney,88,178,9,0,49.43,https://scores.bcci.tv/matchcentre/playerimages/,2024-100mb00000003484-f88be3c9907811,Beau Webster,61,117,4,0,52.13,https://scores.bcci.tv/matchcentre/playerimages/,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,6.0,34,0,0,5.67,0.0,https://scores.bcci.tv/matchcentre/playerimages/IpZXSv8i5E1730295348976.jpeg,,,84.38,4,107/10 (47.4 Overs),107,10,47.4,2.24,195/10 (62.4 Overs),195,10,62.4,3.11,312/10 (100.0 Overs),312,10,100.0,3.12,226/3 (75.0 Overs),226,3,75.0,3.01,,,,,,,,,,,2,168,India A,233,Australia A,,,,,233,1st Test,,,1,0,0,0,,,,-,-,-,-,,,11:30 GMT,2024-11-03,,,
