,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1353,1,1,India,Yashasvi Jaiswal,Sikandar Raza,,1,1,7 (NB),7,6,0,0,0,0,1,0,1,0,0,0,1,0,,,0,0.1,1,1,1,488212,-188.50,-24.00,7,0,,15,FASTER ONE,55,SWEEP SHOT,0,0,1,0,7,0,Outside Off stump,Full Toss,1,0,0,0,0,0,0,0
1,2,1353,1,1,India,Yashasvi Jaiswal,Sikandar Raza,,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.1,1,1,0,488214,-2.50,229.50,6,0,,25,OFF SPIN,13,LOFTED STRAIGHT,0,0,2,0,13,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1353,1,1,India,Yashasvi Jaiswal,Sikandar Raza,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,488215,90.50,0.00,0,0,,15,FASTER ONE,36,CUT SHOT,0,0,3,0,13,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1353,1,1,India,Yashasvi Jaiswal,Sikandar Raza,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,488216,15.50,74.50,0,0,,33,CARROM BALL,97,BACKFOOT PUSH,0,0,4,0,13,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1353,1,1,India,Yashasvi Jaiswal,Sikandar Raza,,1,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,0.4,1,1,0,488218,15.50,74.50,0,0,,15,FASTER ONE,13,LOFTED STRAIGHT,0,0,5,0,13,1,Off stump,Full Length,1,0,0,0,0,0,0,0
5,6,1353,1,1,India,Abhishek Sharma,Sikandar Raza,,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,488221,138.00,36.50,2,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,6,0,15,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
6,7,1353,1,1,India,Abhishek Sharma,Sikandar Raza,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,488223,17.50,69.50,0,0,,25,OFF SPIN,49,FORWARD DEFENCE,0,0,7,0,15,1,Off stump,Full Length,0,0,0,0,0,0,0,0
7,1,1353,1,1,India,Shubman Gill,Richard Ngarava,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,488226,,,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,1,15,1,Outside Leg stump,Good Length,1,0,0,0,0,0,0,0
8,2,1353,1,1,India,Shubman Gill,Richard Ngarava,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,488227,-89.00,-14.50,0,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,2,1,15,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,3,1353,1,1,India,Shubman Gill,Richard Ngarava,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,488228,-78.00,33.50,1,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,3,1,16,1,Off stump,Good Length,0,0,0,0,0,0,0,0
