,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1663,1,168,India A,Abhishek Sharma,Mohammad Imran,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,532279,,,0,0,,,Knuckleball,,,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
1,2,1663,1,168,India A,Abhishek Sharma,Mohammad Imran,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,532280,,,0,0,,,Knuckleball,,,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0
2,3,1663,1,168,India A,Abhishek Sharma,Mohammad Imran,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,532281,,,0,0,,,Knuckleball,,,0,0,3,0,0,0,,,0,0,0,0,0,0,0,0
3,4,1663,1,168,India A,Abhishek Sharma,Mohammad Imran,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,532282,,,0,0,,,Knuckleball,,,0,0,4,0,0,0,,,0,0,0,0,0,0,0,0
4,5,1663,1,168,India A,Abhishek Sharma,Mohammad Imran,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,532283,83.00,195.00,4,0,,,Knuckleball,,,0,0,5,0,4,0,,,0,0,0,0,0,0,0,0
5,6,1663,1,168,India A,Abhishek Sharma,Mohammad Imran,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,532284,-43.50,205.00,4,0,,,Knuckleball,,,0,0,6,0,8,0,,,0,0,0,0,0,0,0,0
6,1,1663,1,168,India A,Prabhsimran Singh,Zaman Khan,,2,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.1,1,1,0,532285,182.50,44.50,6,0,,,Knuckleball,,,0,0,1,1,14,0,,,1,0,0,0,0,0,0,0
7,2,1663,1,168,India A,Prabhsimran Singh,Zaman Khan,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,532286,182.50,44.50,0,0,,,Knuckleball,,,0,0,2,1,14,0,,,0,0,0,0,0,0,0,0
8,3,1663,1,168,India A,Prabhsimran Singh,Zaman Khan,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,532287,-155.50,166.50,4,0,,,Knuckleball,,,0,0,3,1,18,0,,,0,0,0,0,0,0,0,0
9,4,1663,1,168,India A,Prabhsimran Singh,Zaman Khan,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,532288,-155.50,166.50,0,0,,,Knuckleball,,,0,0,4,1,18,0,,,0,0,0,0,0,0,0,0
