,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1606,1,6,Sri Lanka,Pathum Nissanka,Mohammed Siraj,,1,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.1,1,1,1,498333,,,1,0,,39,ANGLED IN,105,LEFT ALONE,0,0,1,0,1,0,Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,1606,1,6,Sri Lanka,Pathum Nissanka,Mohammed Siraj,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,1,1,0,498334,-195.50,53.50,4,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,2,0,5,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,1606,1,6,Sri Lanka,Pathum Nissanka,Mohammed Siraj,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,498337,-64.00,-5.00,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,3,0,5,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,1606,1,6,Sri Lanka,Pathum Nissanka,Mohammed Siraj,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,498340,-64.00,-5.00,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,4,0,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1606,1,6,Sri Lanka,Pathum Nissanka,Mohammed Siraj,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,498341,-88.50,-86.00,1,0,,42,OUTSWINGER,44,GLIDE,0,0,5,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1606,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,498343,72.50,-143.50,4,0,,39,ANGLED IN,54,LEG GLANCE,0,0,6,0,10,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
6,7,1606,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,498344,72.50,-143.50,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,7,0,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
7,1,1606,1,6,Sri Lanka,Pathum Nissanka,Arshdeep Singh,,2,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.1,1,1,1,498346,72.50,-143.50,1,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,1,1,11,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
8,2,1606,1,6,Sri Lanka,Pathum Nissanka,Arshdeep Singh,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,498347,-69.00,-3.50,1,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,2,1,12,0,Middle stump,Short of Good Length,0,0,0,0,0,0,0,0
9,3,1606,1,6,Sri Lanka,Kusal Mendis,Arshdeep Singh,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,498350,-152.50,46.50,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,3,1,13,0,Off stump,Good Length,0,0,0,0,0,0,0,0
