,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,539667,,,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,0,0,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,539668,,,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,0,0,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,539669,-92.00,-10.50,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,3,0,0,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
3,4,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,539670,-92.00,-10.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,0,0,0,Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,539671,25.00,53.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,0,0,0,Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,539672,25.00,53.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,0,0,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
6,1,1696,1,168,India A,Ruturaj Gaikwad,Jordan Buckingham,,2,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,1.1,1,1,0,539673,,,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,1,1,0,1,Leg stump,Full Length,1,0,0,0,0,0,0,0
7,2,1696,1,168,India A,Sai Sudharsan,Jordan Buckingham,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,539674,102.00,33.00,1,0,,41,INSWINGER,27,FORWARD PUSH,0,0,2,1,1,1,Leg stump,Good Length,2,0,0,0,0,0,0,0
8,3,1696,1,168,India A,Abhimanyu Easwaran,Jordan Buckingham,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,539675,-90.00,-10.50,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,1,1,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1696,1,168,India A,Abhimanyu Easwaran,Jordan Buckingham,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,539676,-18.00,20.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,1,1,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1696,1,168,India A,Abhimanyu Easwaran,Jordan Buckingham,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,539677,-13.00,51.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,1,1,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
11,6,1696,1,168,India A,Abhimanyu Easwaran,Jordan Buckingham,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,539678,-13.00,51.00,0,0,,,Knuckleball,54,LEG GLANCE,0,0,6,1,1,1,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
12,1,1696,1,168,India A,Sai Sudharsan,Fergus O Neill,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,539679,99.50,70.50,1,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,1,2,2,1,Leg stump,Good Length,1,0,0,0,0,0,0,0
13,2,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,539680,99.50,70.50,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,2,2,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
14,3,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,539681,99.50,70.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,2,2,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
15,4,1696,1,168,India A,Abhimanyu Easwaran,Fergus O Neill,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,539682,26.50,65.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,2,2,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
