,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
32,3,269,1,1,India,Cheteshwar Pujara,Olly Stone,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,113343,-12.28,3.81,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,5,16,1,0,0,0,0,0,0,0,0
33,4,269,1,1,India,Cheteshwar Pujara,Olly Stone,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,113344,-45.43,13.02,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,4,5,16,1,0,0,0,0,0,0,0,0
34,5,269,1,1,India,Cheteshwar Pujara,Olly Stone,,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,113345,-45.43,13.02,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,5,5,16,1,0,0,0,0,0,0,0,0
35,6,269,1,1,India,Cheteshwar Pujara,Olly Stone,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,113346,64.15,13.48,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,5,16,1,0,0,0,0,0,0,0,0
36,1,269,1,1,India,Rohit Sharma,Stuart Broad,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,113347,-56.94,95.44,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,1,6,17,1,1,0,0,0,0,0,0,0
37,2,269,1,1,India,Cheteshwar Pujara,Stuart Broad,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,113348,131.38,-23.35,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,6,18,1,0,0,0,0,0,0,0,0
38,3,269,1,1,India,Rohit Sharma,Stuart Broad,,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,113349,-60.62,11.64,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,6,18,1,0,0,0,0,0,0,0,0
39,4,269,1,1,India,Rohit Sharma,Stuart Broad,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,113350,-60.62,11.64,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,4,6,18,1,0,0,0,0,0,0,0,0
40,5,269,1,1,India,Rohit Sharma,Stuart Broad,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,113351,-40.82,30.06,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,6,18,1,0,0,0,0,0,0,0,0
41,6,269,1,1,India,Rohit Sharma,Stuart Broad,,7,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,6.6,1,1,0,113352,68.76,209.63,4,0,,39,ANGLED IN,11,LOFT ON,0,0,6,6,22,1,0,0,0,0,0,0,0,0
42,1,269,1,1,India,Cheteshwar Pujara,Olly Stone,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,113353,68.76,209.63,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,7,22,1,1,0,0,0,0,0,0,0
43,2,269,1,1,India,Cheteshwar Pujara,Olly Stone,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,113354,87.18,-4.94,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,7,23,1,0,0,0,0,0,0,0,0
44,3,269,1,1,India,Rohit Sharma,Olly Stone,,8,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.3,1,1,0,113355,143.35,82.09,2,0,,39,ANGLED IN,40,FLICK,0,0,3,7,25,1,0,0,0,0,0,0,0,0
45,4,269,1,1,India,Rohit Sharma,Olly Stone,,8,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.4,1,1,0,113356,-103.90,-114.98,4,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,4,7,29,1,0,0,0,0,0,0,0,0
46,5,269,1,1,India,Rohit Sharma,Olly Stone,,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.5,1,1,0,113357,-7.21,23.61,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,7,29,1,0,0,0,0,0,0,0,0
47,6,269,1,1,India,Rohit Sharma,Olly Stone,,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,113358,44.36,88.99,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,6,7,29,1,0,0,0,0,0,0,0,0
48,1,269,1,1,India,Cheteshwar Pujara,Jack Leach,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,113359,-92.85,3.35,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,1,8,30,1,1,0,0,0,0,0,0,0
49,2,269,1,1,India,Rohit Sharma,Jack Leach,,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,113360,50.34,14.40,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,2,8,30,1,0,0,0,0,0,0,0,0
50,3,269,1,1,India,Rohit Sharma,Jack Leach,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,113361,50.34,14.40,0,0,,10,ORTHODOX,22,PADDLE SWEEP,0,0,3,8,30,1,0,0,0,0,0,0,0,0
51,4,269,1,1,India,Rohit Sharma,Jack Leach,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,113362,-62.00,154.83,1,0,,10,ORTHODOX,84,OFF DRIVE,0,0,4,8,31,1,0,0,0,0,0,0,0,0
52,5,269,1,1,India,Cheteshwar Pujara,Jack Leach,,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.5,1,1,0,113363,-31.62,43.87,0,0,,10,ORTHODOX,50,BACKFOOT DEFENCE,0,0,5,8,31,1,0,0,0,0,0,0,0,0
53,6,269,1,1,India,Cheteshwar Pujara,Jack Leach,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,113364,-14.12,25.45,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,8,31,1,0,0,0,0,0,0,0,0
54,1,269,1,1,India,Rohit Sharma,Ben Stokes,,10,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,9.1,1,1,0,113365,-176.19,-12.76,4,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,9,35,1,1,0,0,0,0,0,0,0
55,2,269,1,1,India,Rohit Sharma,Ben Stokes,,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.2,1,1,0,113366,-36.68,-23.81,0,0,,39,ANGLED IN,44,GLIDE,0,0,2,9,35,1,0,0,0,0,0,0,0,0
56,3,269,1,1,India,Rohit Sharma,Ben Stokes,,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.3,1,1,0,113367,-56.94,10.72,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,9,35,1,0,0,0,0,0,0,0,0
57,4,269,1,1,India,Rohit Sharma,Ben Stokes,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.4,1,1,0,113368,136.44,-37.17,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,4,9,36,1,0,0,0,0,0,0,0,0
58,5,269,1,1,India,Cheteshwar Pujara,Ben Stokes,,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,113369,-57.86,-10.92,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,9,36,1,0,0,0,0,0,0,0,0
59,6,269,1,1,India,Cheteshwar Pujara,Ben Stokes,,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.6,1,1,0,113370,-57.86,-10.92,0,0,,39,ANGLED IN,105,LEFT ALONE,0,0,6,9,36,1,0,0,0,0,0,0,0,0
60,1,269,1,1,India,Rohit Sharma,Jack Leach,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.1,1,1,0,113371,-68.45,164.04,1,0,,10,ORTHODOX,84,OFF DRIVE,0,0,1,10,37,1,1,0,0,0,0,0,0,0
61,2,269,1,1,India,Cheteshwar Pujara,Jack Leach,,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,113372,49.88,33.74,0,0,,10,ORTHODOX,77,SD DEFENCE,0,0,2,10,37,1,0,0,0,0,0,0,0,0
62,3,269,1,1,India,Cheteshwar Pujara,Jack Leach,,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.3,1,1,0,113373,-85.95,-15.06,0,0,,10,ORTHODOX,36,CUT SHOT,0,0,3,10,37,1,0,0,0,0,0,0,0,0
63,4,269,1,1,India,Cheteshwar Pujara,Jack Leach,,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,113374,42.05,0.13,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,4,10,37,1,0,0,0,0,0,0,0,0
64,5,269,1,1,India,Cheteshwar Pujara,Jack Leach,,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.5,1,1,0,113375,-9.51,10.26,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,5,10,37,1,0,0,0,0,0,0,0,0
65,6,269,1,1,India,Cheteshwar Pujara,Jack Leach,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.6,1,1,0,113376,24.10,7.50,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,10,37,1,0,0,0,0,0,0,0,0
66,1,269,1,1,India,Rohit Sharma,Ben Stokes,,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.1,1,1,0,113377,-44.97,26.37,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,11,37,1,1,0,0,0,0,0,0,0
67,2,269,1,1,India,Rohit Sharma,Ben Stokes,,12,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,11.2,1,1,0,113378,174.20,82.09,6,0,,,Knuckleball,58,PULL SHOT,0,0,2,11,43,1,0,0,0,0,0,0,0,0
68,3,269,1,1,India,Rohit Sharma,Ben Stokes,,12,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.3,1,1,0,113379,181.10,-17.83,4,0,,39,ANGLED IN,58,PULL SHOT,0,0,3,11,47,1,0,0,0,0,0,0,0,0
69,4,269,1,1,India,Rohit Sharma,Ben Stokes,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,113380,80.27,-101.63,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,4,11,48,1,0,0,0,0,0,0,0,0
70,5,269,1,1,India,Cheteshwar Pujara,Ben Stokes,,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,113381,36.99,45.71,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,11,48,1,0,0,0,0,0,0,0,0
71,6,269,1,1,India,Cheteshwar Pujara,Ben Stokes,,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.6,1,1,0,113382,-49.11,29.14,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,11,48,1,0,0,0,0,0,0,0,0
72,1,269,1,1,India,Rohit Sharma,Jack Leach,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,113383,-62.00,41.57,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,1,12,48,1,1,0,0,0,0,0,0,0
73,2,269,1,1,India,Rohit Sharma,Jack Leach,,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,113384,-47.27,37.88,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,2,12,48,1,0,0,0,0,0,0,0,0
74,3,269,1,1,India,Rohit Sharma,Jack Leach,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.3,1,1,0,113385,-9.97,24.07,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,3,12,48,1,0,0,0,0,0,0,0,0
75,4,269,1,1,India,Rohit Sharma,Jack Leach,,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,113386,-23.33,-25.19,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,4,12,48,1,0,0,0,0,0,0,0,0
76,5,269,1,1,India,Rohit Sharma,Jack Leach,,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,113387,-7.21,25.91,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,5,12,48,1,0,0,0,0,0,0,0,0
77,6,269,1,1,India,Rohit Sharma,Jack Leach,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,113388,-28.39,20.39,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,12,48,1,0,0,0,0,0,0,0,0
78,1,269,1,1,India,Cheteshwar Pujara,Moeen Ali,,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,113389,-9.05,49.86,0,0,,25,OFF SPIN,1,SD STRAIGHT,0,0,1,13,48,1,1,0,0,0,0,0,0,0
79,2,269,1,1,India,Cheteshwar Pujara,Moeen Ali,,14,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.2,1,1,0,113390,-67.07,94.06,1,0,,25,OFF SPIN,21,SD OFF,0,0,2,13,49,1,0,0,0,0,0,0,0,0
80,3,269,1,1,India,Rohit Sharma,Moeen Ali,,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.3,1,1,0,113391,31.00,40.19,0,0,,25,OFF SPIN,49,FORWARD DEFENCE,0,0,3,13,49,1,0,0,0,0,0,0,0,0
81,4,269,1,1,India,Rohit Sharma,Moeen Ali,,14,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.4,1,1,0,113392,71.52,163.58,1,0,,25,OFF SPIN,74,SD ON,0,0,4,13,50,1,0,1,1,0,1,0,0,0
82,5,269,1,1,India,Cheteshwar Pujara,Moeen Ali,,14,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,113393,-16.42,11.18,0,0,,25,OFF SPIN,77,SD DEFENCE,0,0,5,13,50,1,0,0,1,0,0,0,0,0
83,6,269,1,1,India,Cheteshwar Pujara,Moeen Ali,,14,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.6,1,1,0,113394,65.54,165.88,1,0,,25,OFF SPIN,74,SD ON,0,0,6,13,51,1,0,0,1,0,0,0,0,0
84,1,269,1,1,India,Cheteshwar Pujara,Jack Leach,,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.1,1,1,0,113395,-56.48,105.57,1,0,,10,ORTHODOX,21,SD OFF,0,0,1,14,52,1,1,0,1,0,0,0,0,0
85,2,269,1,1,India,Rohit Sharma,Jack Leach,,15,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,14.2,1,1,0,113396,174.66,-9.54,4,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,2,14,56,1,0,0,1,0,0,0,0,0
86,3,269,1,1,India,Rohit Sharma,Jack Leach,,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.3,1,1,0,113397,-20.10,30.06,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,3,14,56,1,0,0,1,0,0,0,0,0
87,4,269,1,1,India,Rohit Sharma,Jack Leach,,15,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,14.4,1,1,0,113398,177.88,54.00,4,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,4,14,60,1,0,0,1,0,0,0,0,0
88,5,269,1,1,India,Rohit Sharma,Jack Leach,,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.5,1,1,0,113399,-16.42,37.88,0,0,,10,ORTHODOX,77,SD DEFENCE,0,0,5,14,60,1,0,0,1,0,0,0,0,0
89,6,269,1,1,India,Rohit Sharma,Jack Leach,,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.6,1,1,0,113400,17.65,6.58,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,14,60,1,0,0,1,0,0,0,0,0
