,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1605,1,1,India,Yashasvi Jaiswal,Dilshan Madushanka,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,1,1,0,497098,-142.00,-97.50,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,1,0,4,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,1605,1,1,India,Yashasvi Jaiswal,Dilshan Madushanka,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,497099,-93.50,100.00,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,2,0,5,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
2,3,1605,1,1,India,Shubman Gill,Dilshan Madushanka,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,497100,-98.50,62.00,0,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,3,0,5,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
3,4,1605,1,1,India,Shubman Gill,Dilshan Madushanka,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,497101,-96.50,51.00,0,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,4,0,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1605,1,1,India,Shubman Gill,Dilshan Madushanka,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,497102,-184.00,-17.00,4,0,,30,ANGLED ACROSS,35,LATE CUT,0,0,5,0,9,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,1605,1,1,India,Shubman Gill,Dilshan Madushanka,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,497103,-190.50,15.50,4,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,6,0,13,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
6,1,1605,1,1,India,Yashasvi Jaiswal,Asitha Fernando,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,1,1,0,497104,-22.00,-152.00,4,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,1,1,17,0,Middle stump,Short of Good Length,1,0,0,0,0,0,0,0
7,2,1605,1,1,India,Yashasvi Jaiswal,Asitha Fernando,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,497105,-22.00,-152.00,0,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,2,1,17,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
8,3,1605,1,1,India,Yashasvi Jaiswal,Asitha Fernando,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,497106,44.00,117.00,0,0,,38,STRAIGHT BALL,6,BACKFOOT OFF DRIVE,0,0,3,1,17,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,1605,1,1,India,Yashasvi Jaiswal,Asitha Fernando,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,497107,-75.50,49.50,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,4,1,17,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
