,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1568,1,1,India,Sanju Samson,Mehidy Hasan Miraz,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,528267,-13.00,74.50,0,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,1,0,0,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,1568,1,1,India,Sanju Samson,Mehidy Hasan Miraz,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.2,1,1,0,528268,-196.00,94.00,4,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,2,0,4,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
2,3,1568,1,1,India,Sanju Samson,Mehidy Hasan Miraz,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,528269,-182.00,125.50,4,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,3,0,8,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,1568,1,1,India,Sanju Samson,Mehidy Hasan Miraz,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,528270,77.00,174.50,1,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,4,0,9,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1568,1,1,India,Abhishek Sharma,Mehidy Hasan Miraz,,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,528271,146.50,-13.50,2,0,,25,OFF SPIN,15,LOFTED COVER DRIVE,0,0,5,0,11,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,1568,1,1,India,Abhishek Sharma,Mehidy Hasan Miraz,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,528272,184.50,81.50,4,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,6,0,15,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1568,1,1,India,Sanju Samson,Taskin Ahmed,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,528273,184.50,81.50,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,1,1,15,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,1568,1,1,India,Sanju Samson,Taskin Ahmed,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,528274,-96.50,-97.50,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,1,16,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1568,1,1,India,Abhishek Sharma,Taskin Ahmed,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,528275,55.00,39.50,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,1,16,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,1568,1,1,India,Abhishek Sharma,Taskin Ahmed,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,528276,73.00,18.00,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,4,1,16,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
