,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1609,1,6,Sri Lanka,Pathum Nissanka,Mohammed Siraj,,1,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.1,1,1,0,500220,,,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,0,0,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1609,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,500221,-50.00,53.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,0,0,1,Off stump,Good Length,2,0,0,0,0,0,0,0
2,3,1609,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,500222,-50.00,53.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,0,0,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1609,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,500223,67.00,41.50,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,4,0,0,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
4,5,1609,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,500224,-102.50,9.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,5,0,0,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1609,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,500225,-80.50,37.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,6,0,0,1,Off stump,Good Length,0,0,0,0,0,0,0,0
7,1,1609,1,6,Sri Lanka,Avishka Fernando,Arshdeep Singh,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,500226,-80.50,37.00,0,0,,41,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,1,1,0,1,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
8,2,1609,1,6,Sri Lanka,Avishka Fernando,Arshdeep Singh,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,500227,-91.50,-12.00,0,0,,30,ANGLED ACROSS,16,BACKFOOT SQUARE DRIVE,0,0,2,1,0,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,3,1609,1,6,Sri Lanka,Avishka Fernando,Arshdeep Singh,,2,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.3,1,1,1,500228,-91.50,-12.00,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,3,1,1,1,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
10,4,1609,1,6,Sri Lanka,Avishka Fernando,Arshdeep Singh,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,500229,63.50,112.50,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,4,1,1,1,Middle stump,Good Length,0,0,0,0,0,0,0,0
