,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1572,1,4,New Zealand,Tom Latham,Mohammed Siraj,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,540436,-85.50,-17.00,1,0,https://scores.bcci.tv/matchcentre/commentaryFiles/New-Zealand-tour-of-India-Test-series-2024/India-VS-New-Zealand-(01-Nov-2024)/File_1-1-540436.png,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,1,0,1,0,Outside Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,1572,1,4,New Zealand,Devon Conway,Mohammed Siraj,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,540438,6.50,64.50,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,2,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1572,1,4,New Zealand,Devon Conway,Mohammed Siraj,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,540441,6.50,64.50,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,3,0,1,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,1572,1,4,New Zealand,Devon Conway,Mohammed Siraj,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,540443,64.00,38.00,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,4,0,1,0,Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1572,1,4,New Zealand,Devon Conway,Mohammed Siraj,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,540446,64.00,38.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,5,0,1,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,1572,1,4,New Zealand,Devon Conway,Mohammed Siraj,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,540448,64.00,38.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,6,0,1,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
6,1,1572,1,4,New Zealand,Tom Latham,Akash Deep,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,540451,64.00,38.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,1,1,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
7,2,1572,1,4,New Zealand,Tom Latham,Akash Deep,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,540454,64.00,38.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,2,1,1,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
8,3,1572,1,4,New Zealand,Tom Latham,Akash Deep,,2,3,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,1.3,1,1,1,540456,64.00,38.00,1,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,3,1,2,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,1572,1,4,New Zealand,Tom Latham,Akash Deep,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,540459,64.00,38.00,0,0,,39,ANGLED IN,105,LEFT ALONE,0,0,4,1,2,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
10,5,1572,1,4,New Zealand,Tom Latham,Akash Deep,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,540461,85.00,-133.50,4,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,1,6,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
11,6,1572,1,4,New Zealand,Tom Latham,Akash Deep,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,540465,-130.00,-72.50,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,6,1,7,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
