,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1653,1,1,India,Yashasvi Jaiswal,Mitchell Starc,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,571635,-56.50,124.00,0,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,1,0,0,0,Leg stump,Good Length,1,0,0,0,0,0,0,0
1,2,1653,1,1,India,Yashasvi Jaiswal,Mitchell Starc,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,571636,-37.50,39.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,0,0,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
2,3,1653,1,1,India,Yashasvi Jaiswal,Mitchell Starc,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,571637,-169.50,156.00,4,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,3,0,4,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
3,4,1653,1,1,India,Yashasvi Jaiswal,Mitchell Starc,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,571638,-169.50,156.00,0,0,,41,INSWINGER,105,LEFT ALONE,0,0,4,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1653,1,1,India,Yashasvi Jaiswal,Mitchell Starc,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,571639,-82.50,-76.50,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,5,0,5,0,Leg stump,Short Length,0,0,0,0,0,0,0,0
5,6,1653,1,1,India,K L Rahul,Mitchell Starc,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,571640,29.50,21.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,6,0,5,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
6,1,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,571641,-23.50,50.50,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,1,5,0,Leg stump,Short Length,1,0,0,0,0,0,0,0
7,2,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,571642,-31.00,24.50,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,2,1,5,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
8,3,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,571643,-31.00,24.50,0,0,,37,NIPPED AWAY,50,BACKFOOT DEFENCE,0,0,3,1,5,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,571644,-31.00,24.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,1,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,571645,-31.00,24.50,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,5,1,5,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
11,6,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,571646,-135.50,-14.00,1,0,,,Knuckleball,37,STEP DOWN FLICK,0,0,6,1,6,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
12,1,1653,1,1,India,Yashasvi Jaiswal,Mitchell Starc,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,571647,-135.50,-14.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,2,6,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0
13,2,1653,1,1,India,Yashasvi Jaiswal,Mitchell Starc,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,571648,-91.50,55.00,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,2,7,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
14,3,1653,1,1,India,K L Rahul,Mitchell Starc,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,571649,-91.50,55.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,2,7,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
15,4,1653,1,1,India,K L Rahul,Mitchell Starc,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,571650,-91.50,55.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,4,2,7,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
16,5,1653,1,1,India,K L Rahul,Mitchell Starc,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,571651,-91.50,55.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,5,2,7,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
17,6,1653,1,1,India,K L Rahul,Mitchell Starc,,3,6,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,571652,-161.50,98.50,3,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,6,2,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
18,1,1653,1,1,India,K L Rahul,Pat Cummins,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,571653,-32.00,40.50,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,3,10,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
19,2,1653,1,1,India,K L Rahul,Pat Cummins,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,571654,-32.00,40.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,3,10,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
20,3,1653,1,1,India,K L Rahul,Pat Cummins,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,571655,71.50,-93.50,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,3,3,11,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
21,4,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,571656,28.00,54.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,3,11,0,Off stump,Good Length,0,0,0,0,0,0,0,0
22,5,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,571657,28.00,54.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,3,11,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
23,6,1653,1,1,India,Yashasvi Jaiswal,Pat Cummins,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,571658,28.00,54.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,3,11,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
24,1,1653,1,1,India,K L Rahul,Mitchell Starc,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,571659,28.00,54.50,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,4,11,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
25,2,1653,1,1,India,K L Rahul,Mitchell Starc,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,571660,28.00,54.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,4,11,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
26,3,1653,1,1,India,K L Rahul,Mitchell Starc,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,571661,28.00,54.50,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,3,4,11,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
27,4,1653,1,1,India,K L Rahul,Mitchell Starc,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,571662,28.00,54.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,4,11,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
28,5,1653,1,1,India,K L Rahul,Mitchell Starc,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,571663,-6.00,51.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,4,11,0,Off stump,Good Length,0,0,0,0,0,0,0,0
29,6,1653,1,1,India,K L Rahul,Mitchell Starc,,5,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,4.6,1,1,0,571664,-6.00,51.50,0,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,6,4,11,1,Leg stump,Full Length,1,0,0,0,0,0,0,0
