,MatchID,inningNumber,oversUnique,overNumber,ballNumber,batsmanPlayerId,bowlerPlayerId,totalInningRuns,totalInningWickets,totalRuns,batsmanRuns,isFour,isSix,isWicket,dismissalType,byes,legbyes,wides,noballs,penalties,wagonX,wagonY,wagonZone,pitchLine,pitchLength,shotType,shotControl,timestamp,outPlayerId,predictions,title,dismissalText,events,over,batsmanStatText,bowlerStatText,smartStats
10,1428554,1,1.05,2,5,58403,93785,2,0,1,0,False,False,False,,0,0,0,1,0,0,0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,2024-11-27T22:08:13.000Z,,,Atkinson to Conway,,[],,,,[]
11,1428554,1,1.06,2,6,58403,93785,2,0,0,0,False,False,False,,0,0,0,0,0,207,178,3,OUTSIDE_OFFSTUMP,FULL,DEFENDED,1.0,2024-11-27T22:09:17.000Z,,,Atkinson to Conway,,[],,,,[]
12,1428554,1,1.07,2,7,58403,93785,4,0,2,2,False,False,False,,0,0,0,0,0,318,137,2,OUTSIDE_OFFSTUMP,FULL,SQUARE_DRIVE,1.0,2024-11-27T22:09:50.000Z,,,Atkinson to Conway,,[],,,,[]
13,1428554,1,1.08,2,8,58403,93785,4,1,0,0,False,False,True,1.0,0,0,0,0,0,185,193,4,OUTSIDE_OFFSTUMP,FULL,STRAIGHT_DRIVE,2.0,2024-11-27T22:10:48.000Z,58403.0,,Atkinson to Conway,"{'short': 'caught', 'long': 'c & b Atkinson', 'commentary': 'Devon Conway c & b Atkinson 2 (8b 0x4 0x6 10m) SR: 25'}",[],"{'team': {'id': 5, 'objectId': 5, 'scribeId': 5, 'slug': 'new-zealand', 'name': 'New Zealand', 'longName': 'New Zealand', 'abbreviation': 'NZ', 'unofficialName': '', 'imageUrl': '/lsci/db/PICTURES/CMS/340500/340505.png', 'isCountry': True, 'primaryColor': '#b7c0c8', 'image': {'id': 340505, 'objectId': 1318717, 'slug': 'new-zealand-team-flag-latest', 'url': '/lsci/db/PICTURES/CMS/340500/340505.png', 'width': 500, 'height': 500, 'caption': 'New Zealand team flag-latest', 'longCaption': 'New Zealand team flag-latest', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'country': {'id': 5, 'objectId': 5, 'name': 'New Zealand', 'shortName': 'New Zealand', 'abbreviation': 'NZ', 'slug': 'new-zealand'}}, 'inningNumber': 1, 'overNumber': 2, 'overRuns': 4, 'overWickets': 1, 'totalRuns': 4, 'totalWickets': 1, 'target': 0, 'overLimit': 0, 'ballLimit': 0, 'isMaiden': False, 'isComplete': True, 'isSuperOver': False, 'overEndBatsmen': [{'player': {'id': 59148, 'objectId': 388802, 'name': 'TWM Latham', 'longName': 'Tom Latham', 'mobileName': 'Latham', 'indexName': 'Latham, TWM', 'battingName': 'TWM Latham', 'fieldingName': 'Latham', 'slug': 'tom-latham', 'imageUrl': '/lsci/db/PICTURES/CMS/316600/316672.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/316600/316672.png', 'dateOfBirth': {'year': 1992, 'month': 4, 'date': 2}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 316672, 'objectId': 1251305, 'slug': 'twm-latham-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316672.1.png', 'width': 160, 'height': 136, 'caption': 'TWM Latham headshot', 'longCaption': 'TWM Latham headshot', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 5, 'playerRoleTypeIds': [7], 'playingRoles': ['wicketkeeper batter'], 'headshotImage': {'id': 316672, 'objectId': 1251305, 'slug': 'twm-latham-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316672.png', 'width': 600, 'height': 436, 'caption': 'TWM Latham headshot', 'longCaption': 'TWM Latham headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 0, 'balls': 6, 'fours': 0, 'sixes': 0}], 'overEndBowlers': [{'player': {'id': 93785, 'objectId': 1039481, 'name': 'AAP Atkinson', 'longName': 'Gus Atkinson', 'mobileName': 'Atkinson', 'indexName': 'Atkinson, AAP', 'battingName': 'AAP Atkinson', 'fieldingName': 'Atkinson', 'slug': 'gus-atkinson', 'imageUrl': '/lsci/db/PICTURES/CMS/387400/387416.5.png', 'headshotImageUrl': None, 'dateOfBirth': {'year': 1998, 'month': 1, 'date': 19}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 387416, 'objectId': 1450963, 'slug': 'gus-atkinson-player-portrait', 'url': '/lsci/db/PICTURES/CMS/387400/387416.5.png', 'width': 160, 'height': 136, 'caption': 'Gus Atkinson, player portrait', 'longCaption': 'Gus Atkinson, player portrait', 'credit': 'ECB/Getty Images', 'photographer': 'Pat Elmont', 'peerUrls': None}, 'countryTeamId': 1, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': None}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 4, 'wickets': 1, 'currentType': 1}, {'player': {'id': 49496, 'objectId': 247235, 'name': 'CR Woakes', 'longName': 'Chris Woakes', 'mobileName': 'Woakes', 'indexName': 'Woakes, CR', 'battingName': 'CR Woakes', 'fieldingName': 'Woakes', 'slug': 'chris-woakes', 'imageUrl': '/lsci/db/PICTURES/CMS/316600/316603.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/316600/316603.png', 'dateOfBirth': {'year': 1989, 'month': 3, 'date': 2}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 316603, 'objectId': 1251234, 'slug': 'cr-woakes-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316603.1.png', 'width': 160, 'height': 136, 'caption': 'CR Woakes headshot', 'longCaption': 'CR Woakes headshot', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 1, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316603, 'objectId': 1251234, 'slug': 'cr-woakes-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316603.png', 'width': 600, 'height': 436, 'caption': 'CR Woakes headshot', 'longCaption': 'CR Woakes headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 1, 'balls': 6, 'maidens': 1, 'conceded': 0, 'wickets': 0, 'currentType': 2}], 'rollover': None}",,,[]
14,1428554,1,2.01,3,1,59148,49496,4,1,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,LEFT_ALONE,1.0,2024-11-27T22:13:02.000Z,,,Woakes to Latham,,[],,,,[]
15,1428554,1,2.02,3,2,59148,49496,4,1,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,2024-11-27T22:13:52.000Z,,,Woakes to Latham,,[],,,,[]
16,1428554,1,2.03,3,3,59148,49496,4,1,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,2024-11-27T22:14:34.000Z,,,Woakes to Latham,,[],,,,[]
17,1428554,1,2.04,3,4,59148,49496,4,1,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,2.0,2024-11-27T22:14:57.000Z,,,Woakes to Latham,,[],,,,[]
18,1428554,1,2.05,3,5,59148,49496,4,1,0,0,False,False,False,,0,0,0,0,0,123,187,6,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1.0,2024-11-27T22:15:29.000Z,,,Woakes to Latham,,[],,,,[]
19,1428554,1,2.06,3,6,59148,49496,5,1,1,1,False,False,False,,0,0,0,0,0,238,150,2,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PUSH,1.0,2024-11-27T22:17:16.000Z,,,Woakes to Latham,,[],"{'team': {'id': 5, 'objectId': 5, 'scribeId': 5, 'slug': 'new-zealand', 'name': 'New Zealand', 'longName': 'New Zealand', 'abbreviation': 'NZ', 'unofficialName': '', 'imageUrl': '/lsci/db/PICTURES/CMS/340500/340505.png', 'isCountry': True, 'primaryColor': '#b7c0c8', 'image': {'id': 340505, 'objectId': 1318717, 'slug': 'new-zealand-team-flag-latest', 'url': '/lsci/db/PICTURES/CMS/340500/340505.png', 'width': 500, 'height': 500, 'caption': 'New Zealand team flag-latest', 'longCaption': 'New Zealand team flag-latest', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'country': {'id': 5, 'objectId': 5, 'name': 'New Zealand', 'shortName': 'New Zealand', 'abbreviation': 'NZ', 'slug': 'new-zealand'}}, 'inningNumber': 1, 'overNumber': 3, 'overRuns': 1, 'overWickets': 0, 'totalRuns': 5, 'totalWickets': 1, 'target': 0, 'overLimit': 0, 'ballLimit': 0, 'isMaiden': False, 'isComplete': True, 'isSuperOver': False, 'overEndBatsmen': [{'player': {'id': 59148, 'objectId': 388802, 'name': 'TWM Latham', 'longName': 'Tom Latham', 'mobileName': 'Latham', 'indexName': 'Latham, TWM', 'battingName': 'TWM Latham', 'fieldingName': 'Latham', 'slug': 'tom-latham', 'imageUrl': '/lsci/db/PICTURES/CMS/316600/316672.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/316600/316672.png', 'dateOfBirth': {'year': 1992, 'month': 4, 'date': 2}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 316672, 'objectId': 1251305, 'slug': 'twm-latham-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316672.1.png', 'width': 160, 'height': 136, 'caption': 'TWM Latham headshot', 'longCaption': 'TWM Latham headshot', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 5, 'playerRoleTypeIds': [7], 'playingRoles': ['wicketkeeper batter'], 'headshotImage': {'id': 316672, 'objectId': 1251305, 'slug': 'twm-latham-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316672.png', 'width': 600, 'height': 436, 'caption': 'TWM Latham headshot', 'longCaption': 'TWM Latham headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 1, 'balls': 12, 'fours': 0, 'sixes': 0}, {'player': {'id': 51088, 'objectId': 277906, 'name': 'KS Williamson', 'longName': 'Kane Williamson', 'mobileName': 'Williamson', 'indexName': 'Williamson, KS', 'battingName': 'KS Williamson', 'fieldingName': 'Williamson', 'slug': 'kane-williamson', 'imageUrl': '/lsci/db/PICTURES/CMS/383100/383172.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/383100/383172.png', 'dateOfBirth': {'year': 1990, 'month': 8, 'date': 8}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 383172, 'objectId': 1439428, 'slug': 'kane-williamson-portrait', 'url': '/lsci/db/PICTURES/CMS/383100/383172.1.png', 'width': 160, 'height': 136, 'caption': 'Kane Williamson portrait', 'longCaption': 'Kane Williamson portrait', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 5, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 383172, 'objectId': 1439428, 'slug': 'kane-williamson-portrait', 'url': '/lsci/db/PICTURES/CMS/383100/383172.png', 'width': 600, 'height': 436, 'caption': 'Kane Williamson portrait', 'longCaption': 'Kane Williamson portrait', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/lsci/db/PICTURES/CMS/383100/383172.square.png'}}}, 'runs': 0, 'balls': 0, 'fours': 0, 'sixes': 0}], 'overEndBowlers': [{'player': {'id': 49496, 'objectId': 247235, 'name': 'CR Woakes', 'longName': 'Chris Woakes', 'mobileName': 'Woakes', 'indexName': 'Woakes, CR', 'battingName': 'CR Woakes', 'fieldingName': 'Woakes', 'slug': 'chris-woakes', 'imageUrl': '/lsci/db/PICTURES/CMS/316600/316603.1.png', 'headshotImageUrl': '/lsci/db/PICTURES/CMS/316600/316603.png', 'dateOfBirth': {'year': 1989, 'month': 3, 'date': 2}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 316603, 'objectId': 1251234, 'slug': 'cr-woakes-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316603.1.png', 'width': 160, 'height': 136, 'caption': 'CR Woakes headshot', 'longCaption': 'CR Woakes headshot', 'credit': None, 'photographer': None, 'peerUrls': None}, 'countryTeamId': 1, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316603, 'objectId': 1251234, 'slug': 'cr-woakes-headshot', 'url': '/lsci/db/PICTURES/CMS/316600/316603.png', 'width': 600, 'height': 436, 'caption': 'CR Woakes headshot', 'longCaption': 'CR Woakes headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 2, 'balls': 12, 'maidens': 1, 'conceded': 1, 'wickets': 0, 'currentType': 1}, {'player': {'id': 93785, 'objectId': 1039481, 'name': 'AAP Atkinson', 'longName': 'Gus Atkinson', 'mobileName': 'Atkinson', 'indexName': 'Atkinson, AAP', 'battingName': 'AAP Atkinson', 'fieldingName': 'Atkinson', 'slug': 'gus-atkinson', 'imageUrl': '/lsci/db/PICTURES/CMS/387400/387416.5.png', 'headshotImageUrl': None, 'dateOfBirth': {'year': 1998, 'month': 1, 'date': 19}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rfm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast-medium'], 'image': {'id': 387416, 'objectId': 1450963, 'slug': 'gus-atkinson-player-portrait', 'url': '/lsci/db/PICTURES/CMS/387400/387416.5.png', 'width': 160, 'height': 136, 'caption': 'Gus Atkinson, player portrait', 'longCaption': 'Gus Atkinson, player portrait', 'credit': 'ECB/Getty Images', 'photographer': 'Pat Elmont', 'peerUrls': None}, 'countryTeamId': 1, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': None}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 4, 'wickets': 1, 'currentType': 2}], 'rollover': None}",,,[]
20,1428554,1,3.01,4,1,59148,93785,5,1,0,0,False,False,False,,0,0,0,0,0,213,187,3,OUTSIDE_OFFSTUMP,FULL,LEFT_ALONE,1.0,2024-11-27T22:17:44.000Z,,,Atkinson to Latham,,[],,,,[]
21,1428554,1,3.02,4,2,59148,93785,5,1,0,0,False,False,False,,0,0,0,0,0,203,179,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,2024-11-27T22:17:56.000Z,,,Atkinson to Latham,,[],,,,[]
22,1428554,1,3.03,4,3,59148,93785,7,1,2,2,False,False,False,,0,0,0,0,0,142,296,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,2024-11-27T22:18:37.000Z,,,Atkinson to Latham,,[],,,,[]
23,1428554,1,3.04,4,4,59148,93785,7,1,0,0,False,False,False,,0,0,0,0,0,0,0,0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,2024-11-27T22:19:19.000Z,,,Atkinson to Latham,,[],,,,[]
24,1428554,1,3.05,4,5,59148,93785,8,1,1,1,False,False,False,,0,0,0,0,0,83,105,7,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,2.0,2024-11-27T22:19:50.000Z,,,Atkinson to Latham,,[],,,,[]
